state,provider_number,facility_name,daily_rate,effective_date,city
IA,1679576946.0,Cedar Manor Nursing Home,277.63,2025-07-01,
IA,1093286395.0,Cedar Ridge Village,271.01,2025-07-01,
IA,1851361406.0,Centerville Specialty Care,208.53,2025-07-01,
IA,1336953629.0,Chapters Living Of Council Bluffs,336.08,2025-07-01,
IA,1629048285.0,Chariton Specialty Care,214.12,2025-07-01,
IA,1538161971.0,Chautauqua Guest Home #2,207.07,2025-07-01,
IA,1093708323.0,Chautauqua Guest Homes #3,212.14,2025-07-01,
IA,1740250208.0,Cherokee Specialty Care,192.48,2025-07-01,
IA,1609183847.0,Claremont'S Ramsey Village Llc,282.58,2025-07-01,
IA,1508849522.0,Clarence Nursing Home,225.87,2025-07-01,
IA,1295029734.0,Clarion Wellness & Rehab Center,201.08,2025-07-01,
IA,1952307472.0,Clarksville Nursing & Rehab Center,254.72,2025-07-01,
IA,1952485872.0,Clearview Home,216.27,2025-07-01,
IA,1134112147.0,Colonial Manor Of Amana,251.44,2025-07-01,
IA,1982779724.0,Colonial Manors Of Columbus Communi,244.94,2025-07-01,
IA,1699768630.0,Community Care Center,217.58,2025-07-01,
IA,1013025386.0,Community Memorial Health Center,267.20,2025-07-01,
IA,1437129996.0,Corning Specialty Care,230.59,2025-07-01,
IA,1063483220.0,Correctionville Specialty Care,228.48,2025-07-01,
IA,1467422915.0,Corydon Specialty Care,217.83,2025-07-01,
IA,1366421281.0,Cottage Grove Place,154.32,2025-07-01,
IA,1225546948.0,Creekside,269.54,2025-07-01,
IA,1710940358.0,Crest Haven Care Center,231.89,2025-07-01,
IA,1578533022.0,Creston Specialty Care,230.75,2025-07-01,
IA,1184985624.0,Crestview Nursing & Rehabilitation,224.17,2025-07-01,
IA,1831169283.0,Crestview Specialty Care,236.09,2025-07-01,
IA,1518080019.0,Crown Pointe Estates Care Center,278.28,2025-07-01,
IA,1093905457.0,Crystal Heights Care Center,175.16,2025-07-01,
IA,1730259813.0,Davenport Lutheran Home,268.80,2025-07-01,
IA,1518323229.0,Denison Care Center,200.85,2025-07-01,
IA,1659367134.0,Denver Sunset Home,260.71,2025-07-01,
IA,1033189493.0,Dubuque Specialty Care,217.17,2025-07-01,
IA,1043282130.0,Dunlap Specialty Care,229.12,2025-07-01,
IA,1740283795.0,Eastern Star Masonic Home,262.21,2025-07-01,
IA,1154560506.0,Edgewater A Wesley Active Life Comm,154.32,2025-07-01,
IA,1497715494.0,Edgewood Convalescent Home,234.29,2025-07-01,
IA,1205808292.0,Eldora Specialty Care,207.67,2025-07-01,
IA,1568135838.0,Elkader Care Center,232.15,2025-07-01,
IA,1851389662.0,Elm Crest Retirement Community,295.58,2025-07-01,
IA,1194788620.0,Elmwood Care Center,250.16,2025-07-01,
IA,1457359200.0,Embassy Rehab And Care Center,231.34,2025-07-01,
IA,1114916749.0,English Valley Care Center,226.39,2025-07-01,
IA,1093708141.0,Evans Senior Living Community,246.67,2025-07-01,
IA,1174595698.0,Exira Care Center,240.91,2025-07-01,
IA,1306840152.0,Faith Lutheran Home,274.57,2025-07-01,
IA,1356317820.0,Fellowship Village,306.33,2025-07-01,
IA,1275506586.0,Fonda Specialty Care,205.01,2025-07-01,
IA,1104110642.0,Fort Dodge Health & Rehabilitation,193.68,2025-07-01,
IA,1811071103.0,Franklin General Hospital,305.98,2025-07-01,
IA,1114922481.0,Friendship Haven,278.31,2025-07-01,
IA,1912998741.0,Friendship Home,269.97,2025-07-01,
IA,1639348873.0,Friendship Village Retirement,303.62,2025-07-01,
IA,1184080889.0,Garden View Care Center,228.83,2025-07-01,
IA,1407931546.0,Glen Haven Village,285.48,2025-07-01,
IA,1457752297.0,Golden Age Care Center,230.78,2025-07-01,
IA,1659301869.0,Good Neighbor Home,298.55,2025-07-01,
IA,1134119647.0,Good Samaritan Society - St Ansgar,199.22,2025-07-01,
IA,1639169139.0,Good Samaritan Society Red Oak,217.73,2025-07-01,
IA,1952391583.0,Good Samaritan Society-Algona,248.00,2025-07-01,
IA,1841280476.0,Good Samaritan Society-Davenport,269.63,2025-07-01,
IA,1619967247.0,Good Samaritan Society-Estherville,248.86,2025-07-01,
IA,1871583419.0,Good Samaritan Society-Forest City,258.42,2025-07-01,
IA,1922098565.0,Good Samaritan Society-George,253.25,2025-07-01,
IA,1275523821.0,Good Samaritan Society-Holstein,260.27,2025-07-01,
IA,1255321816.0,Good Samaritan Society-Indianola,278.93,2025-07-01,
IA,1336139906.0,Good Samaritan Society-Le Mars,255.35,2025-07-01,
IA,1114917614.0,Good Samaritan Society-Manson,232.82,2025-07-01,
IA,1235129735.0,Good Samaritan Society-Ottumwa,261.47,2025-07-01,
IA,1720078231.0,Good Samaritan Society-Villisca,240.94,2025-07-01,
IA,1336139856.0,Good Samaritan Society-Waukon,277.65,2025-07-01,
IA,1225028749.0,Good Samaritan Society-West Union,244.43,2025-07-01,
IA,1245214584.0,Good Shepherd Health Center,250.60,2025-07-01,
IA,1417944265.0,Gracewell An Eventide Community,256.87,2025-07-01,
IA,1003811456.0,Grand Jivante,287.50,2025-07-01,
IA,1972969681.0,Grandview Healthcare Center,230.60,2025-07-01,
IA,1851922389.0,Granger Nursing & Rehab Center,234.54,2025-07-01,
IA,1659044923.0,Great River Care Center,230.19,2025-07-01,
IA,1205682960.0,Greater Southside Health And Rehabi,270.81,2025-07-01,
IA,1902950397.0,Greenfield Rehab & Health Care Cent,269.41,2025-07-01,
IA,1063878767.0,Grundy Care Center,251.90,2025-07-01,
IA,1609863539.0,Halcyon House,292.97,2025-07-01,
IA,1851094551.0,Hallmar Village,274.09,2025-07-01,
IA,1174505309.0,Happy Siesta Nursing Home,234.68,2025-07-01,
IA,1467415760.0,Hawkeye Care Center-Dubuque,285.35,2025-07-01,
IA,1174519532.0,Heartland Care Center,275.55,2025-07-01,
IA,1881663276.0,Hegg Memorial Health Center,283.65,2025-07-01,
IA,1578674016.0,Heritage House,287.94,2025-07-01,
IA,1366414351.0,Heritage Specialty Care,237.24,2025-07-01,
IA,1285630541.0,Hiawatha Care Center,275.02,2025-07-01,
IA,1255444006.0,Highland Ridge Care Center,294.03,2025-07-01,
IA,1174817712.0,Hillcrest Health Care Center,237.36,2025-07-01,
IA,1912012436.0,Hillcrest Home,295.01,2025-07-01,
IA,1508855271.0,Holy Spirit Retirement Home,223.18,2025-07-01,
IA,1821092255.0,Hubbard Care Center,254.48,2025-07-01,
IA,1912089848.0,Humboldt County Memorial Hosp-Ltc,281.90,2025-07-01,
IA,1508115759.0,Independence Village of Waukee,281.93,2025-07-01,
IA,1851457667.0,Ioof Home & Community Therapy Cente,277.11,2025-07-01,
IA,1083070783.0,Iowa City Rehab & Health Care Center,255.22,2025-07-01,
IA,1235225699.0,Iowa Jewish Senior Life Ct,288.06,2025-07-01,
IA,1013910553.0,Kahl Home For The Aged,304.41,2025-07-01,
IA,1396716965.0,Kanawha Community Home,267.50,2025-07-01,
IA,1295819225.0,Karen Acres Healthcare Center,209.42,2025-07-01,
IA,1013200914.0,Kennybrook Village,309.17,2025-07-01,
IA,1295324275.0,Keosauqua Health Care Center,235.73,2025-07-01,
IA,1487243465.0,Keota Health Care Center,242.85,2025-07-01,
IA,1922091552.0,Keystone Nursing Care Center,249.81,2025-07-01,
IA,1467422907.0,Kingsley Specialty Care,250.54,2025-07-01,
IA,1902981061.0,Lakeside Lutheran Home,229.18,2025-07-01,
IA,1265404263.0,Lamoni Specialty Care,250.01,2025-07-01,
IA,1417929415.0,Lantern Park Specialty Care,253.45,2025-07-01,
IA,1659342814.0,Laporte City Specialty Care,227.99,2025-07-01,
IA,1740541861.0,Laurens Care Center,254.48,2025-07-01,
IA,1265898969.0,Lenox Care Center,246.55,2025-07-01,
IA,1134237431.0,Linn Haven Rehab & Healthcare,236.37,2025-07-01,
IA,1669477907.0,Linn Manor Care Center,288.42,2025-07-01,
IA,1497714117.0,Living Center West,237.37,2025-07-01,
IA,1831178821.0,Lone Tree Health Care Center,270.83,2025-07-01,
IA,1457357493.0,Lutheran Living Senior Campus,287.56,2025-07-01,
IA,1528051901.0,Lutheran Retirement Home,301.60,2025-07-01,
IA,1952373961.0,Lyon Specialty Care,190.12,2025-07-01,
IA,1306806849.0,Madrid Home For The Aging,297.28,2025-07-01,
IA,1235101817.0,Manly Specialty Care,241.30,2025-07-01,
IA,1801889811.0,Maple Crest Manor,240.03,2025-07-01,
IA,1225011067.0,Maple Heights,245.72,2025-07-01,
IA,1376549972.0,Marian Home,241.31,2025-07-01,
IA,1568686236.0,Martin Health Center,285.27,2025-07-01,
IA,1972598498.0,Mayflower Home,307.21,2025-07-01,
IA,1497727077.0,Mechanicsville Specialty Care,221.21,2025-07-01,
IA,1265482541.0,Mercyone Centerville Medical Center,298.49,2025-07-01,
IA,1780613372.0,Mercyone Dyersville Senior Care,291.80,2025-07-01,
IA,1497740443.0,Meth-Wick Health Center,284.78,2025-07-01,
IA,1184709115.0,Methodist Manor Retirement Comm,275.21,2025-07-01,
IA,1780686220.0,Midlands Living Center Llp,218.41,2025-07-01,
IA,1619080462.0,Mill Pond,296.21,2025-07-01,
IA,1255390027.0,Mill Valley Care Center,272.10,2025-07-01,
IA,1790772341.0,Mississippi Valley Healthcare&Rehab,313.97,2025-07-01,
IA,1851364962.0,Montezuma Specialty Care,228.31,2025-07-01,
IA,1649239492.0,Monticello Nursing & Rehab Center,237.87,2025-07-01,
IA,1275165458.0,Montrose Health Center,228.82,2025-07-01,
IA,1114547395.0,Mount Carmel Bluffs,290.94,2025-07-01,
IA,1043397714.0,Mt Ayr Health Care Center,146.98,2025-07-01,
IA,nan,nan,339.00,2025-07-01,
IA,1376686766.0,New Aldaya Lifescapes,309.72,2025-07-01,
IA,1013976729.0,New Hampton Nursing & Rehab Center,240.01,2025-07-01,
IA,1023081197.0,New London Specialty Care,245.29,2025-07-01,
IA,1386233369.0,Newton Health Care Center,241.80,2025-07-01,
IA,1669890976.0,Newton Village Health Care Center,309.63,2025-07-01,
IA,1841908928.0,Northbrook Healthcare And Rehabilit,198.53,2025-07-01,
IA,1679703052.0,Northcrest Living Center,211.04,2025-07-01,
IA,1063484780.0,Northcrest Specialty Care,264.45,2025-07-01,
IA,1215900741.0,Northern Mahaska Specialty Care,235.99,2025-07-01,
IA,1316322704.0,Northridge Village,258.83,2025-07-01,
IA,1265064331.0,Norwalk Nursing And Rehabilitation,267.50,2025-07-01,
IA,1093015547.0,Oakland Manor,227.05,2025-07-01,
IA,1871523027.0,Oaknoll Retirement Residence,154.32,2025-07-01,
IA,1710431986.0,Oakview Nursing And Rehabilitation,242.91,2025-07-01,
IA,1356425300.0,Oakview Nursing Center,234.23,2025-07-01,
IA,1184696882.0,Oakwood Specialty Care,234.33,2025-07-01,
IA,1306816848.0,Odebolt Specialty Care,232.83,2025-07-01,
IA,1487010187.0,Osage Rehab & Health Care Center,267.33,2025-07-01,
IA,1679396089.0,Osceola Senior Living,245.43,2025-07-01,
IA,1740441047.0,Oskaloosa Care Center,227.21,2025-07-01,
IA,1578559936.0,Ossian Care Center,236.79,2025-07-01,
IA,1104939040.0,Palo Alto County Hospital,291.65,2025-07-01,
IA,1225008774.0,Panora Specialty Care,237.40,2025-07-01,
IA,1982691002.0,Park Place,284.05,2025-07-01,
IA,1477525186.0,Parkridge Specialty Care,259.08,2025-07-01,
IA,1780776252.0,Parkview Care Center,159.20,2025-07-01,
IA,1215940556.0,Parkview Home,273.11,2025-07-01,
IA,1932481587.0,Parkview Manor,260.75,2025-07-01,
IA,1851308969.0,Parkview Manor Care Center,270.94,2025-07-01,
IA,1861549719.0,Perry Lutheran Home,264.31,2025-07-01,
IA,1699389346.0,Perry Lutheran Homes Eden Acres Cam,252.56,2025-07-01,
IA,1285106567.0,Pillar Of Cedar Valley,135.15,2025-07-01,
IA,1043800386.0,Pine Acres Rehab And Care Center,250.63,2025-07-01,
IA,1578536983.0,Pinnacle Specialty Care,254.67,2025-07-01,
IA,1841666054.0,Pioneer Valley Living & Rehab,235.84,2025-07-01,
IA,1073979779.0,Pleasant Acres Care Center,240.59,2025-07-01,
IA,1649266842.0,Pleasant View Inc,232.70,2025-07-01,
IA,1497741557.0,Pleasantview Home,293.44,2025-07-01,
IA,1992354666.0,Prairie Gate,309.09,2025-07-01,
IA,1013987007.0,Prairie Ridge Care Center,266.44,2025-07-01,
IA,1487715751.0,Prairie View Home,256.54,2025-07-01,
IA,1558799031.0,Prairie Vista Village,318.33,2025-07-01,
IA,1427129899.0,Premier Estates Of Muscatine,257.76,2025-07-01,
IA,1184786659.0,Premier Estates Of Toledo,245.50,2025-07-01,
IA,1386306504.0,Prestige Care Center Fairfield,238.68,2025-07-01,
IA,1780657247.0,Ravenwood Specialty Care,229.48,2025-07-01,
IA,1255332557.0,Red Oak Rehab And Care Center,247.97,2025-07-01,
IA,1427339647.0,Regency Care Center,248.02,2025-07-01,
IA,1700417235.0,Regency Park Nursing & Rehab Center,237.73,2025-07-01,
IA,1346872413.0,Regency Park Nursing And Rehabilita,229.42,2025-07-01,
IA,1770576837.0,Riceville Family Care & Therapy Cnt,249.54,2025-07-01,
IA,1861484271.0,Ridgecrest Village,283.96,2025-07-01,
IA,1811960370.0,Ridgewood Specialty Care,195.64,2025-07-01,
IA,1760707053.0,River Hills Village,264.66,2025-07-01,
IA,1295728319.0,Rockwell Community Nursing Home,258.34,2025-07-01,
IA,1942672613.0,Rose Haven Nursing Home,234.59,2025-07-01,
IA,1043208671.0,Rotary Senior Living,266.58,2025-07-01,
IA,1497831754.0,Ruthven Community Care Ctr,229.48,2025-07-01,
IA,1760460489.0,Salem Lutheran Homes,271.60,2025-07-01,
IA,1164571261.0,Sanford Senior Care Sheldon,225.02,2025-07-01,
IA,1578633251.0,Savannah Heights,246.87,2025-07-01,
IA,1366437188.0,Scenic Manor,260.75,2025-07-01,
IA,1679527840.0,Scottish Rite Park,297.80,2025-07-01,
IA,1841297074.0,Sheffield Care Center,201.01,2025-07-01,
IA,1992793475.0,Shell Rock Senior Living,235.64,2025-07-01,
IA,1346213659.0,Sibley Specialty Care,219.96,2025-07-01,
IA,1033106620.0,Simpson Memorial Home,283.31,2025-07-01,
IA,1083798086.0,Solon Nursing Care Center,232.76,2025-07-01,
IA,1366740268.0,Southeast Iowa Healthcare Center,151.76,2025-07-01,
IA,1265411144.0,Southeast Iowa Regional Medical Cen,285.65,2025-07-01,
IA,1063484772.0,Southern Hills Specialty Care,219.03,2025-07-01,
IA,1700858719.0,Southridge Specialty Care,235.12,2025-07-01,
IA,1619733920.0,Spencer Post Acute Rehabilitation,261.25,2025-07-01,
IA,1083738132.0,Spurgeon Manor Inc,298.18,2025-07-01,
IA,1457420259.0,St Anthony Regional Hospital,291.50,2025-07-01,
IA,1457343261.0,St Francis Manor,305.51,2025-07-01,
IA,1194712760.0,St Luke Lutheran Home Inc,278.30,2025-07-01,
IA,1053396218.0,Stacyville Commmunity Nursing Home,265.82,2025-07-01,
IA,1902879018.0,State Center Specialty Care,243.71,2025-07-01,
IA,1518019801.0,Stonehill Care Center,273.88,2025-07-01,
IA,1619624459.0,Story Medical Senior Care,304.73,2025-07-01,
IA,1942273412.0,Stratford Specialty Care,219.04,2025-07-01,
IA,1053338566.0,Strawberry Point Lutheran Home,278.28,2025-07-01,
IA,1558356386.0,Sunny Hill Care Center,203.45,2025-07-01,
IA,1740275718.0,Sunny View Care Center,226.87,2025-07-01,
IA,1215934955.0,Sunnycrest Manor,299.56,2025-07-01,
IA,1285777847.0,Sunrise Hill Care Center,251.66,2025-07-01,
IA,1194780189.0,Sunrise Retirement Community,297.98,2025-07-01,
IA,1790779809.0,Sunrise Terrace Nursing & Rehab,253.37,2025-07-01,
IA,1710085626.0,Tabor Manor Care Center,204.17,2025-07-01,
IA,1972041952.0,Terrace Glen Village,303.09,2025-07-01,
IA,1174510952.0,The Alverno Health Care Facility,254.13,2025-07-01,
IA,1902811276.0,The Ambassador Sidney Inc,230.63,2025-07-01,
IA,1093492357.0,The Bridges At Ankeny,282.19,2025-07-01,
IA,1093146060.0,The Cottages,286.29,2025-07-01,
IA,1245829019.0,The New Homestead Care Center,238.29,2025-07-01,
IA,1922558998.0,The Rehab Center Of Des Moines,277.82,2025-07-01,
IA,1669971487.0,The Suites At Western Home Comm,308.25,2025-07-01,
IA,1770198855.0,The Summit Of Bettendorf,322.58,2025-07-01,
IA,1184601403.0,The Village,287.22,2025-07-01,
IA,1770653867.0,The Vinton Lutheran Home,260.91,2025-07-01,
IA,1215919949.0,Thomas Rest Haven,276.79,2025-07-01,
IA,1437146974.0,Thornton Manor Nursing&Care Center,249.40,2025-07-01,
IA,1316913205.0,Timely Mission Nursing Hm,246.95,2025-07-01,
IA,1336148725.0,Titonka Care Center,285.22,2025-07-01,
IA,1467413609.0,Traditions Memory Care Of Newton,192.89,2025-07-01,
IA,1306900196.0,Trinity Center At Luther Park,280.39,2025-07-01,
IA,1932161106.0,Tripoli Nursing & Rehab,289.19,2025-07-01,
IA,1265425490.0,Twilight Acres,239.36,2025-07-01,
IA,1528051109.0,United Presbyterian Home,285.86,2025-07-01,
IA,1659903540.0,University Park Nursing & Rehab Cen,230.99,2025-07-01,
IA,1710576798.0,Urbandale Health Care Center,245.67,2025-07-01,
IA,1831209279.0,Valley View Village,303.22,2025-07-01,
IA,1326071002.0,Via Of Carlisle,220.45,2025-07-01,
IA,1588697247.0,Via Of Des Moines,250.73,2025-07-01,
IA,1245924430.0,Virginia Gay Nursing & Rehab,268.25,2025-07-01,
IA,1114913977.0,Vista Woods Care Center,225.41,2025-07-01,
IA,1659920320.0,Walnut Ridge,283.29,2025-07-01,
IA,1073586103.0,Wapello Specialty Care,223.52,2025-07-01,
IA,1669431417.0,Wellington Place,261.79,2025-07-01,
IA,1508843947.0,Wesley Acres,283.59,2025-07-01,
IA,1144331679.0,Wesley Park Centre,293.25,2025-07-01,
IA,1184917148.0,West Bend Health And Rehabilitation,225.33,2025-07-01,
IA,1194386128.0,West Bridge Care & Rehabilitation,252.57,2025-07-01,
IA,1346335379.0,West Point Care Center,235.67,2025-07-01,
IA,1144396326.0,West Ridge Care Center,269.62,2025-07-01,
IA,1699748178.0,West Ridge Specialty Care,206.17,2025-07-01,
IA,1447334487.0,Westbrook Acres,203.45,2025-07-01,
IA,1538243266.0,Westhaven Community,259.76,2025-07-01,
IA,1184025918.0,Westview Acres Care Center,219.07,2025-07-01,
IA,1558925396.0,Westwing Place,267.32,2025-07-01,
IA,1396718458.0,Westwood Specialty Care,245.84,2025-07-01,
IA,1811956485.0,Wheatland Manor,196.44,2025-07-01,
IA,1033544655.0,Wilton Retirement Community,284.65,2025-07-01,
IA,1295723500.0,Windmill Manor,230.77,2025-07-01,
IA,1720677701.0,Windsor Place Senior Living Campus,251.83,2025-07-01,
IA,1962091736.0,Winslow House Care Center,246.12,2025-07-01,
IA,1013904432.0,Woodland Terrace,250.77,2025-07-01,
IA,1730586033.0,Zearing Health Care Center Llc,268.66,2025-07-01,
