state,provider_number,facility_name,daily_rate,effective_date,city
CA,206194968.0,BEVERLY HILLS REHABILITATION,411.31,2026-01-01,
CA,206144006.0,BISHOP CARE CENTER,334.69,2026-01-01,
CA,206190101.0,BIXBY KNOLLS TOWERS,365.14,2026-01-01,
CA,206331125.0,BLYTHE POST ACUTE LLC,257.36,2026-01-01,
CA,206301233.0,BONITA HILLS POST ACUTE,311.75,2026-01-01,
CA,206190102.0,BONNIE BRAE SKILLED NURSING,324.16,2026-01-01,
CA,206371703.0,BOULDER CREEK POST ACUTE,278.84,2026-01-01,
CA,206190690.0,BRENTWOOD HEALTHCARE CTR,378.75,2026-01-01,
CA,206190064.0,BRIARCREST NURSING CNTR,255.46,2026-01-01,
CA,206511095.0,BRIDGEVIEW POST ACUTE,325.09,2026-01-01,
CA,206341002.0,BRIDGEWOOD POST ACUTE,347.01,2026-01-01,
CA,206190105.0,BRIER OAK ON SUNSET,320.21,2026-01-01,
CA,206370703.0,BRIGHTON PLACE SAN DIEGO,298.21,2026-01-01,
CA,206370776.0,BRIGHTON PLACE SPRING VALLEY,325.79,2026-01-01,
CA,206160724.0,BRIGHTON POST ACUTE,264.89,2026-01-01,
CA,nan,BROADVIEW Inc,268.76,2026-01-01,
CA,206190359.0,BROADWAY BY THE SEA,311.57,2026-01-01,
CA,206190109.0,BROADWAY HEALTHCARE CENTER,286.68,2026-01-01,
CA,206190704.0,BROADWAY MANOR CARE CTR,307.14,2026-01-01,
CA,206491017.0,BROADWAY VILLA POST ACUTE,330.65,2026-01-01,
CA,206154109.0,BROOKDALE RIVERWALK SNF CA,284.54,2026-01-01,
CA,206190615.0,BROOKFIELD HEALTHCARE CT,327.38,2026-01-01,
CA,206361129.0,BROOKSIDE HEALTHCARE CTR,316.41,2026-01-01,
CA,206413502.0,BROOKSIDE SKILLED,414.59,2026-01-01,
CA,206301171.0,BUENA PARK NURSING CTR,340.36,2026-01-01,
CA,206301130.0,BUENA VISTA CARE CENTER,279.33,2026-01-01,
CA,206190083.0,"BURBANK HEALTHCARE, INC",331.39,2026-01-01,
CA,206190118.0,BURLINGTON CONVALESCENT,270.83,2026-01-01,
CA,206374298.0,CA DEPT VETERANS AFFAIRS,276.49,2026-01-01,
CA,206044028.0,CALI PARK REHAB HOSPITAL,363.50,2026-01-01,
CA,206100689.0,CALIF HME FOR AGED INC,319.11,2026-01-01,
CA,206190082.0,CALIFORNIA HEALTHCARE & REHA,293.47,2026-01-01,
CA,206331352.0,CALIFORNIA NURSING & REHABIL,303.48,2026-01-01,
CA,206190123.0,CALIFORNIA POST ACUTE,326.31,2026-01-01,
CA,206190502.0,CALIFORNIA POST ACUTE CARE,317.76,2026-01-01,
CA,206560823.0,CAMARILLO HEALTHCARE CTR,316.26,2026-01-01,
CA,206430730.0,CAMDEN POSTACUTE CARE INC,353.11,2026-01-01,
CA,206190265.0,CAMELLIA GARDENS CARE CENTER,323.48,2026-01-01,
CA,206190744.0,CAMINO HEALTHCARE,281.79,2026-01-01,
CA,206010934.0,CANYON CREEK POST ACUTE,370.30,2026-01-01,
CA,206190131.0,CANYON OAKS NURSING & REHAB,360.22,2026-01-01,
CA,206430716.0,CANYON SPRINGS POST-ACUTE,314.61,2026-01-01,
CA,206301118.0,CAPISTRANO BEACH CARE CENTER,280.62,2026-01-01,
CA,206342204.0,CAPITAL POST ACUTE,318.54,2026-01-01,
CA,206374248.0,CARLSBAD BY THE SEA,426.31,2026-01-01,
CA,206374028.0,CARMEL MOUNTAIN REHAB,333.84,2026-01-01,
CA,206270722.0,CARMEN HILLS CARE CENTER,402.88,2026-01-01,
CA,206190700.0,CASA BONITA CONV HOSP,306.57,2026-01-01,
CA,206341499.0,CASA COLOMA HEALTH CARE CENT,339.26,2026-01-01,
CA,206190745.0,CASITAS CARE CENTER,279.10,2026-01-01,
CA,206374014.0,CASTLE MANOR CONV CTR,367.15,2026-01-01,
CA,206190212.0,CATERED MANOR NURSING CT,320.63,2026-01-01,
CA,206431686.0,CEDAR CREST NURSING,386.91,2026-01-01,
CA,206364083.0,CEDAR MOUNTAIN POST ACUTE,317.92,2026-01-01,
CA,206340998.0,CEDARWOOD POST ACUTE,351.47,2026-01-01,
CA,206100731.0,CENTERPOINTE CARE CENTER,238.80,2026-01-01,
CA,206331375.0,CENTINELA GRAND INC,304.23,2026-01-01,
CA,206190304.0,CENTINELA SKILLED NURSING,319.08,2026-01-01,
CA,206380772.0,CENTRAL GARDENS POST ACUTE,334.62,2026-01-01,
CA,206190106.0,CENTURY VILLA,282.74,2026-01-01,
CA,206502269.0,CERES POSTACUTE CARE,277.55,2026-01-01,
CA,206190892.0,CERRITOS VISTA HEALTHCARE,261.23,2026-01-01,
CA,206421102.0,CHANNEL ISLANDS POST ACUTE,311.86,2026-01-01,
CA,206011527.0,CHAPARRAL HOUSE,490.88,2026-01-01,
CA,206301141.0,CHAPMAN CARE CENTER,352.33,2026-01-01,
CA,206190166.0,CHATSWORTH PARK HEALTH CARE,311.22,2026-01-01,
CA,206334014.0,CHERRY VALLEY HEALTHCARE,315.26,2026-01-01,
CA,206190160.0,CHESTNUT RIDGE POST ACUTE,306.23,2026-01-01,
CA,206040800.0,CHICO TERRACE CARE CENTER,334.21,2026-01-01,
CA,206190790.0,CHINO VALLEY HEALTH CARE,259.64,2026-01-01,
CA,206198162.0,CITRUS HEIGHTS HEALTH CENTER,287.24,2026-01-01,
CA,206361146.0,CITRUS NURSING CTR,317.91,2026-01-01,
CA,206342225.0,CITY CREEK POST ACUTE,318.90,2026-01-01,
CA,206380938.0,CITY VIEW POST ACUTE,407.52,2026-01-01,
CA,206190765.0,CLARA BALDWIN STOCKER HOME,383.49,2026-01-01,
CA,206190140.0,CLAREMONT CARE CENTER,317.49,2026-01-01,
CA,206196220.0,CLAREMONT MANOR CARE CENTER,374.39,2026-01-01,
CA,206190181.0,CLEAR VIEW CONV CENTER,321.31,2026-01-01,
CA,206190182.0,CLEARVIEW SANITARIUM,321.31,2026-01-01,
CA,206394003.0,CLEARWATER HEALTHCARE CENTER,344.79,2026-01-01,
CA,206491003.0,CLOVERDALE HEALTHCARE CT,392.44,2026-01-01,
CA,206190050.0,COAST CARE CONVALESCENT CENT,285.37,2026-01-01,
CA,206560539.0,COASTAL VIEW HEALTHCARE,365.02,2026-01-01,
CA,206340908.0,COLLEGE OAK NURSING AND,333.02,2026-01-01,
CA,206190187.0,COLLEGE VISTA POST-ACUTE,377.26,2026-01-01,
CA,206190188.0,COLONIAL GARDENS NURSING,264.44,2026-01-01,
CA,206190190.0,COLONIAL MANOR,254.44,2026-01-01,
CA,206361350.0,COMM EXTENDED CARE HOSP,330.16,2026-01-01,
CA,206331151.0,COMMUNITY CARE & REHAB CTR,300.42,2026-01-01,
CA,206370684.0,COMMUNITY CARE CENTER,375.83,2026-01-01,
CA,206331116.0,COMMUNITY CARE ON PALM,256.24,2026-01-01,
CA,206073625.0,CONCORD POST ACUTE,350.00,2026-01-01,
CA,206300212.0,CONNIE BLACK-MARK LANDRY,361.91,2026-01-01,
CA,206454002.0,COPPER RIDGE CARE CENTER,376.03,2026-01-01,
CA,206100790.0,CORNERSTONE CARE CENTER,233.24,2026-01-01,
CA,206331154.0,CORONA HEALTH CARE CENTER,301.34,2026-01-01,
CA,206330223.0,CORONA POST ACUTE CENTER,296.70,2026-01-01,
CA,206190111.0,COSTA DEL SOL HEALTHCARE,297.96,2026-01-01,
CA,206190098.0,COTTAGE CREST POST ACUTE,327.31,2026-01-01,
CA,206370740.0,COTTONWOOD CANYON HEALTH,336.87,2026-01-01,
CA,206570896.0,COTTONWOOD HEALTHCARE CT,341.74,2026-01-01,
CA,206044159.0,COUNTRY CREST POST-ACUTE,347.78,2026-01-01,
CA,206374066.0,COUNTRY HILLS POST ACUTE,309.17,2026-01-01,
CA,206190214.0,COUNTRY MANOR HEALTHCARE,323.93,2026-01-01,
CA,206370660.0,COUNTRY MANOR LA MESA HEALTH,304.97,2026-01-01,
CA,206190627.0,COUNTRY OAKS CARE CENTER,373.07,2026-01-01,
CA,206420474.0,COUNTRY OAKS CARE CTR,340.40,2026-01-01,
CA,206242204.0,COUNTRY VILLA LA SIERRA CTR,286.89,2026-01-01,
CA,206100704.0,COUNTRYSIDE CARE CENTER,258.23,2026-01-01,
CA,206190751.0,COURTYARD CARE CENTER,329.45,2026-01-01,
CA,206570854.0,COURTYARD HEALTH CARE CENTER,356.39,2026-01-01,
CA,206504035.0,COVENANT VILLAGE CARE CENTER,357.60,2026-01-01,
CA,206301190.0,COVENTRY COURT HEALTH CENTER,322.79,2026-01-01,
CA,206190329.0,COVINA REHABILITATION CENTER,322.53,2026-01-01,
CA,206394007.0,CREEKSIDE CENTER,318.56,2026-01-01,
CA,206431820.0,CREEKSIDE POST-ACUTE,352.12,2026-01-01,
CA,206190220.0,CRENSHAW NURSING HOME,319.58,2026-01-01,
CA,206080930.0,CRESCENT CITY SKILLED NURSIN,277.10,2026-01-01,
CA,206392343.0,CRESTWOOD MANOR,398.50,2026-01-01,
CA,206010994.0,CRESTWOOD MANOR-FREMONT,483.92,2026-01-01,
CA,206502207.0,CRESTWOOD MANOR-MODESTO,433.94,2026-01-01,
CA,206010815.0,CRESTWOOD TREATMENT CTR,487.99,2026-01-01,
CA,206010734.0,CROWN BAY NURSING,392.42,2026-01-01,
CA,206301290.0,CRYSTAL COVE CARE CENTER,304.96,2026-01-01,
CA,206294002.0,CRYSTAL RIDGE CARE CENTER,359.79,2026-01-01,
CA,206190229.0,CULVER WEST HEALTH CENTER,331.30,2026-01-01,
CA,206430862.0,CUPERTINO HEALTHCARE & WELLN,336.56,2026-01-01,
CA,206270898.0,CYPRESS RIDGE CARE CENTER,383.40,2026-01-01,
CA,206070935.0,DANVILLE POST ACUTE REHAB,395.20,2026-01-01,
CA,206190231.0,DEL AMO GARDENS CARE CENTER,331.07,2026-01-01,
CA,206190233.0,DEL MAR CONV HOSP,314.39,2026-01-01,
CA,206154031.0,DELANO DISTRICT SKILLED,290.34,2026-01-01,
CA,206540707.0,DELTA HEALTHCARE,287.73,2026-01-01,
CA,206070893.0,DELTA VIEW POST ACUTE,347.32,2026-01-01,
CA,206190456.0,DESERT CANYON POST ACUTE LLC,289.76,2026-01-01,
CA,206334439.0,DESERT MOUNTAIN CARE CENTER,275.78,2026-01-01,
CA,206331217.0,DESERT SPRINGS HEALTHCARE,283.74,2026-01-01,
CA,206331193.0,DEVONSHIRE CARE CENTER,307.00,2026-01-01,
CA,206413509.0,DEVONSHIRE OAKS NURSING,360.72,2026-01-01,
CA,206071095.0,DIABLO VALLEY POST ACUTE,352.69,2026-01-01,
CA,206074002.0,DIAMOND RIDGE HEALTHCARE CTR,320.78,2026-01-01,
CA,206540709.0,DINUBA HEALTHCARE,258.75,2026-01-01,
CA,206374064.0,DOROTHY & JOSEPH GOLDBERG HE,422.85,2026-01-01,
CA,206342201.0,DOUBLE TREE POST ACUTE CARE,308.83,2026-01-01,
CA,206191117.0,DOWNEY COMM HLTH CNTR,375.51,2026-01-01,
CA,206190874.0,DOWNEY POST ACUTE,312.30,2026-01-01,
CA,206190248.0,DREIER'S NURSING CARE CENTER,320.83,2026-01-01,
CA,206190278.0,DRIFTWOOD HLTHCRE CTR,290.69,2026-01-01,
CA,206010774.0,EAST BAY POST-ACUTE,337.13,2026-01-01,
CA,206190597.0,EAST TERRACE REHAB & WELLNES,325.13,2026-01-01,
CA,206190507.0,EASTLAND SUBACUTE AND REHAB,305.55,2026-01-01,
CA,206010917.0,EDEN HEALTHCARE CENTER,311.96,2026-01-01,
CA,206274018.0,EDEN VALLEY CARE CENTER,335.67,2026-01-01,
CA,206190261.0,EDGEWATER SKILLED NURSING,312.28,2026-01-01,
CA,206190424.0,EISENBERG VILLAGE,371.11,2026-01-01,
CA,206130785.0,EL CENTRO POST-ACUTE CARE,236.43,2026-01-01,
CA,206190266.0,EL ENCANTO HEALTHCARE,433.05,2026-01-01,
CA,206190028.0,EL RANCHO VISTA HEALTH CARE,325.97,2026-01-01,
CA,206013647.0,EMMANUEL POST ACUTE CARE-HAY,346.40,2026-01-01,
CA,206430768.0,"EMPRESS CARE CENTER, LLC",377.28,2026-01-01,
CA,206370752.0,ENCINITAS NURS & REHAB,351.79,2026-01-01,
CA,206502364.0,ENGLISH OAKS CONV CNTR,382.91,2026-01-01,
CA,206370659.0,ESCONDIDO POST ACUTE REHAB,305.76,2026-01-01,
CA,206344077.0,ESKATON VILLAGE CARE CTR,397.47,2026-01-01,
CA,206121033.0,EUREKA REHABILITATION & WELL,302.58,2026-01-01,
CA,206010906.0,EXCELL POST ACUTE LLC,346.04,2026-01-01,
CA,206331251.0,EXTENDED CARE HOSPITAL,298.54,2026-01-01,
CA,206342258.0,FAIR OAKS HEALTHCARE CENTER,406.36,2026-01-01,
CA,206481084.0,FAIRFIELD POST ACUTE,352.36,2026-01-01,
CA,206390873.0,FAIRMONT REHABILITATION HOSP,368.13,2026-01-01,
CA,206370704.0,FALLBROOK SKILLED NURSING,304.49,2026-01-01,
CA,nan,FERN LODGE,324.75,2026-01-01,
CA,206190879.0,FIDELITY HEALTH CARE,284.81,2026-01-01,
CA,206190294.0,FIRESIDE HEALTH CARE CENTER,360.31,2026-01-01,
CA,206190667.0,FLOWER VILLA INCORPORATED,279.86,2026-01-01,
CA,206340877.0,FOLSOM CARE CENTER,375.39,2026-01-01,
CA,206190389.0,FOOTHILL HEIGHTS CARE CENTER,285.36,2026-01-01,
CA,206274055.0,FOREST HILL MANOR HEALTH,320.42,2026-01-01,
CA,206121081.0,FORTUNA REHABILITATION &,334.27,2026-01-01,
CA,206304010.0,FOUNTAIN VALLEY POST ACUTE,349.04,2026-01-01,
CA,206190302.0,FOUNTAIN VIEW SUBACUTE,299.78,2026-01-01,
CA,206190161.0,FOUR SEASONS HEALTHCARE &,301.81,2026-01-01,
CA,206241353.0,FRANCISCAN POST-ACUTE CARE C,287.14,2026-01-01,
CA,206304020.0,FREEDOM VILLAGE HEALTHCARE,376.82,2026-01-01,
CA,206300039.0,FRENCH PARK CARE CENTER,314.05,2026-01-01,
CA,206100728.0,FRESNO NURSING CENTER,253.05,2026-01-01,
CA,206100751.0,FRESNO POSTACUTE CARE,290.25,2026-01-01,
CA,206370710.0,FRIENDSHIP MANOR NURSING,341.63,2026-01-01,
CA,206390916.0,FULTON GARDENS POST ACUTE,311.80,2026-01-01,
CA,206500827.0,GARDEN CITY HEALTHCARE,334.02,2026-01-01,
CA,206190308.0,GARDEN CREST REHABILITATION,377.22,2026-01-01,
CA,206301181.0,GARDEN GROVE POST ACUTE,296.62,2026-01-01,
CA,206301215.0,GARDEN PARK CARE CENTER,293.86,2026-01-01,
CA,206190792.0,GARDEN VIEW POST ACUTE REHAB,336.30,2026-01-01,
CA,206190311.0,GARDENA CONVALESCENT CENTER,332.91,2026-01-01,
CA,206190373.0,GARDENVIEW HEALTHCARE,295.51,2026-01-01,
CA,206010900.0,GARFIELD NUEROBEHAVIORAL,457.90,2026-01-01,
CA,206540823.0,GATEWAY POST ACUTE,265.84,2026-01-01,
CA,206190207.0,GEM TRANSITIONAL CARE CENTER,308.80,2026-01-01,
CA,206430760.0,GILROY HLTHCARE & REHAB,338.30,2026-01-01,
CA,206190009.0,GLADSTONE SUB-ACUTE & REHAB,334.96,2026-01-01,
CA,206190142.0,GLENDALE HEALTHCARE CENTER,327.29,2026-01-01,
CA,206190665.0,GLENDALE POST ACUTE CENTER,282.67,2026-01-01,
CA,206194139.0,GLENDORA CANYON TRANSITIONAL,323.38,2026-01-01,
CA,206190573.0,GLENDORA GRAND INCORPORATED,280.37,2026-01-01,
CA,206190277.0,GLENHAVEN HEALTHCARE,350.31,2026-01-01,
CA,206190321.0,GLENOAKS CONV HOSPITAL,208.92,2026-01-01,
CA,206560482.0,GLENWOOD CARE CENTER,325.51,2026-01-01,
CA,206301189.0,GODRON LANE CARE CENTER,316.17,2026-01-01,
CA,206092347.0,GOLD COUNTRY HEALTH CENTER,407.80,2026-01-01,
CA,206290892.0,GOLDEN EMPIRE,288.64,2026-01-01,
CA,206410904.0,GOLDEN HEIGHTS HEALTHCARE,381.99,2026-01-01,
CA,206370713.0,GOLDEN HILL POST ACUTE,342.61,2026-01-01,
CA,206190299.0,GOLDEN LEGACY CARE CENTER,320.15,2026-01-01,
CA,206200831.0,GOLDEN MADERA CARE CENTER,300.70,2026-01-01,
CA,206240909.0,GOLDEN MERCED CARE CENTER,296.63,2026-01-01,
CA,206500820.0,GOLDEN MODESTO CARE CENTER,355.73,2026-01-01,
CA,206410903.0,GOLDEN PAVILION HEALTHCARE,366.31,2026-01-01,
CA,206190270.0,GOLDEN ROSE CARE CENTER,304.39,2026-01-01,
CA,206554007.0,GOLDEN SONORA CARE CENTER,355.94,2026-01-01,
CA,206390902.0,GOOD SAMARITAN REHAB,282.26,2026-01-01,
CA,nan,GOOD SAMARITAN SOCIETY CURRY VILLAGE,282.55,2026-01-01,
CA,206190346.0,GOOD SHEPHERD HEALTH CARE,319.14,2026-01-01,
CA,206240893.0,"GRACE HOME, INC",340.30,2026-01-01,
CA,206344051.0,GRAMERCY COURT,409.22,2026-01-01,
CA,206190157.0,GRANADA POST ACUTE,317.62,2026-01-01,
CA,206120955.0,GRANADA REHABILITATION &,334.04,2026-01-01,
CA,206190124.0,GRANCELL VILLAGE OF THE LOS,359.42,2026-01-01,
CA,206190350.0,GRAND AVENUE HEALTHCARE &,295.87,2026-01-01,
CA,206190158.0,GRAND PARK CONV HOSPITAL,326.61,2026-01-01,
CA,206361191.0,GRAND TERRACE HEALTH CARE C,342.54,2026-01-01,
CA,206190711.0,GRAND VALLEY HEALTH CARE,348.92,2026-01-01,
CA,206190349.0,GRANDADA HILLS CONV HOSP,373.78,2026-01-01,
CA,206370778.0,GRANITE HILLS HEALTHCARE &,281.60,2026-01-01,
CA,206431815.0,GRANT CUESTA SUB-ACUTE,419.61,2026-01-01,
CA,206190353.0,GREEN ACRES HEALTHCARE CTR,246.19,2026-01-01,
CA,206190764.0,GREENFIELD CARE CENTER,324.67,2026-01-01,
CA,206560547.0,GREENFIELD CARE CENTER OF,331.35,2026-01-01,
CA,206301348.0,GREENFIELD CARE CTR FULLERTN,303.13,2026-01-01,
CA,206342212.0,GREENHAVEN HEALTHCARE CENTER,430.76,2026-01-01,
CA,206430767.0,GREENHILLS MANOR,311.80,2026-01-01,
CA,206070958.0,GREENRIDGE POST-ACUTE,387.07,2026-01-01,
CA,206042213.0,GRIDLEY POST ACUTE,337.28,2026-01-01,
CA,206190322.0,GRIFFITH PARK HEALTHCARE CEN,310.80,2026-01-01,
CA,206370667.0,GROSSMONT POST ACUTE CARE,359.85,2026-01-01,
CA,206190356.0,GUARDIAN REHAB HOSP,361.48,2026-01-01,
CA,206160726.0,HANFORD POST ACUTE,272.98,2026-01-01,
CA,206190209.0,HARBOR POST ACUTE CARE CTR,295.45,2026-01-01,
CA,206301138.0,HARBOR VILLA CARE CTR LLC,285.56,2026-01-01,
CA,206190048.0,HARVARD CREEK POST ACUTE,309.68,2026-01-01,
CA,206390973.0,HARVEST CROSSING POST ACUTE,307.32,2026-01-01,
CA,206361161.0,HAVEN POST ACUTE,286.20,2026-01-01,
CA,206190367.0,HAWTHORNE HEALTHCARE & WELL,297.71,2026-01-01,
CA,206380830.0,HAYES CONVALESCENT HOSPITAL,317.35,2026-01-01,
CA,206010831.0,HAYWARD CONVALESCENT HOSP,290.60,2026-01-01,
CA,206010876.0,HAYWARD GARDENS POST ACUTE,368.91,2026-01-01,
CA,206010806.0,HAYWARD HEALTHCARE CENTER,333.71,2026-01-01,
CA,206301280.0,HEALTHCARE CENTER OF ORANGE,377.79,2026-01-01,
CA,206101843.0,HEALTHCARE CENTRE OF FRESNO,265.75,2026-01-01,
CA,206440727.0,HEARTS & HANDS POST ACUTE,313.54,2026-01-01,
CA,206480965.0,HEARTWOOD AVENUE HEALTHCARE,299.86,2026-01-01,
CA,206150698.0,HEIGHT STREET SKILLED CARE,278.94,2026-01-01,
CA,206361195.0,HERITAGE GARDENS HEALTH,294.48,2026-01-01,
CA,206190313.0,HERITAGE MANOR,291.01,2026-01-01,
CA,206364097.0,HERITAGE PARK NURSING CENTER,391.50,2026-01-01,
CA,206190799.0,HERITAGE REHABILITATION,376.24,2026-01-01,
CA,206430785.0,HERMAN HEALTH CARE CTR,344.05,2026-01-01,
CA,206190370.0,HIGH VALLEY LODGE,278.14,2026-01-01,
CA,206361114.0,HIGHLAND CARE CENTER,290.54,2026-01-01,
CA,206361198.0,HIGHLAND PALMS HLTHCARE,265.34,2026-01-01,
CA,206190604.0,HIGHLAND PARK SKILLED,310.37,2026-01-01,
CA,206331111.0,HIGHLAND SPRINGS CARE CENTER,253.10,2026-01-01,
CA,206370747.0,HILLCREST HEIGHTS HEALTHCARE,298.94,2026-01-01,
CA,206370718.0,HILLCREST MANOR SANITARIUM,259.18,2026-01-01,
