state,provider_number,facility_name,daily_rate,effective_date,city
SD,,Sturgis Regional Senior Care,285.90,2025-07-01,STURGIS
SD,,"Sun Dial Manor, Inc.",261.93,2025-07-01,BRISTOL
SD,,"Sunset Manor, Inc.",174.91,2025-07-01,IRENE
SD,,"Sunset Manor, Inc.",174.91,2025-07-01,IRENE
SD,,Tekakwitha Nursing Center,219.50,2025-07-01,SISSETON
SD,,TIESZEN MEMORIAL HOME,256.71,2025-07-01,MARION
SD,,UNITED RETIREMENT CENTER,285.59,2025-07-01,
SD,,Wakonda Heritage Manor,196.88,2025-07-01,WAKONDA
SD,,Walworth County Care Center,224.85,2025-07-01,SELBY
SD,,WESKOTA MANOR AVERA,268.18,2025-07-01,WESSINGTON SPRINGS
SD,,Wheatcrest Hills Healthcare,223.56,2025-07-01,BRITTON
SD,,WHITE RIVER HEALTHCARE CENTER,476.84,2025-07-01,FLANDREAU
SD,,Wilmot Care Center,237.32,2025-07-01,WILMOT
SD,,WINNER NURSING HOME,314.89,2025-07-01,WINNER
