state,facility_name,state_facility_id,daily_rate,effective_date,source_file
OH,Arc At Cincinnati,1922859909,304.06,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Park Terrace Rehabilitation Center,1588409759,279.43,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Oaks Of Brecksville,1043518038,302.89,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Chapel Hill Community,1972586980,277.93,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Austinwoods Rehabilitation Health Care Center,1265476931,314.19,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Valley Oaks Care Center,1720355076,253.84,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Maple Hills Skilled Nursing And Rehabilitation,1427167022,277.72,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,"Willowood Care Center Of Brunswick, Inc.",1609922020,266.02,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Court House Manor,1760653638,235.32,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Altercare Of Cuyahoga Falls Ctr For Rehab/Nur,1659369890,294.41,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Astoria Health & Rehab Center,1346513090,279.69,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Fox Run Manor,1528239498,244.15,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Gardens Of Fairfax Health Care Center,1598594442,250.08,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Gables Of Marysville Health And,1215769153,242.22,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Pine Ridge Skilled Nursing And Rehabilitation,1376601898,252.99,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Crestwood Ridge Skilled Nursing And,1902969330,275.72,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Mount St. Joseph Rehab Center,1053309211,277.91,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,"Arcadia Valley Skilled Nursing & Rehabilitation, I",1447275847,270.89,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,"Riverside Landing Nursing And Rehabilitation,",1528062882,256.74,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Willows At Willard,1750468872,270.58,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,National Church Residences First Community,1457334476,223.29,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Crystal Care Center Of Ashland,1346596871,272.23,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,"Sienna Skilled Nursing And Rehabilitation, Inc.",1457377020,279.12,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,"Sienna Hills Nursing And Rehabilitation, Inc.",1275588675,208.83,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Lincoln Crawford Care Center,1396008926,324.0,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Homestead Ii,1144588104,295.27,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Parkside At Wesley Ridge/Robert A Barnes,1346597754,218.69,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Anchor Lodge Nursing Home,1962492751,290.54,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Concordia At Sumner,1659453876,222.82,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Heritage Of Hudson,1619232337,296.81,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Kirtland Woods Of Journey,1821826603,234.32,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Sunnyslope Nursing Home,1154674513,213.7,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Lakes Of Monclova Health Campus,1740533363,301.69,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Circle Of Care,1992034557,200.69,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Woodlands Health And Rehabilitation Center,1790029510,291.1,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Villa Vista Royale Llc,1023342789,284.2,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Vancrest Of New Carlisle,1871839167,273.98,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Bath Creek Estates,1568716652,286.76,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Jag Healthcare Mansfield,1902624463,194.44,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Merit House Senior Community,1700125515,296.05,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Avenue At Medina,1205189313,312.02,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Bowerston Hills Skilled N,1265877369,291.52,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Carecore At Minster,1508697426,222.93,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Galion Meadows Skilled Nursing And,1982429544,255.4,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Laurels Of Huber Heights,1871938555,290.53,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Roscoe Gardens Skilled Nursing And Rehab,1811712466,258.45,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Hopewell Grove Rehabilitation And Healthcare,1457177594,227.83,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Inniswood Health And Rehabilitation,1205651098,258.38,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Laurels Of West Carrollton,1235574914,289.8,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Laurels Of New London,1053756734,286.27,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Forest Hills Center,1477985554,291.14,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Cedarvale Commons Rehabilitation And,1164248209,263.93,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Roselawn Gardens Nursing & Rehabilitation,1841625142,233.69,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Pavilion At Canal Fulton For Nursing And,1396565214,235.97,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Sapphire Rehabilitation And Care Center,1699599332,264.72,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Pavilion At Edgefield For Nursing And,1861212789,269.16,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Hopkins Rehabilitation And Care Center,1245054964,230.58,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Oaks Rehabilitation And Healthcare Center,1972323871,261.07,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Vancrest - Upper Valley,1205645348,292.83,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Wintersong Village,1881021830,296.53,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Royal Oak Nursing & Rehabilitation Center,1992050322,293.64,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Oaks At Bethesda,1295172047,259.32,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,St. Clare Commons,1619213022,291.46,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Community Skilled Healthcare,1174334635,232.07,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Grafton Oaks Nursing Center,1144038654,224.91,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Centerville Post Acute,1407674153,239.09,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Marietta Heights Post Acute,1447079538,203.58,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Mentor Hills Post Acute,1871312819,230.12,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Meadows Of Marion Health And,1235975996,276.37,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Willoughby Post Acute,1588483358,233.54,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Three Meadows Post Acute,1629897640,230.12,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Chillicothe Post Acute,1033937578,283.33,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Beavercreek Post Acute,1669291878,271.45,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Sycamore Trails Post Acute,1841019882,233.54,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Barberton Post Acute,1669290318,274.3,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Riverview Post Acute,1033938030,255.0,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Westerville Post Acute,1265251136,230.12,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Hillsboro Post Acute,1801615893,217.72,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Twinsburg Post Acute,1437978210,218.61,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,North Royalton Post Acute,1871312801,233.54,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Kettering Heights Post Acute,1760201859,280.0,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Unger Park Post Acute,1922826684,217.72,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Marion Valley Post Acute,1992524920,274.8,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Dublin Post Acute,1104644541,233.54,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Otterbein Tipp City,1699582064,300.57,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Majestic Care Of Bryan,1528875127,252.82,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Majestic Care Of Perrysburg,1295542892,265.71,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Majestic Care Of Clyde,1285441881,281.27,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Washington Square Healthcare Center,1639590409,296.33,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Alpine Nursing And Rehabilitation Center,1962211383,232.76,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Atrium Nursing And Rehabilitation,1982413449,218.05,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Majestic Care Of New Lexington,1588471189,287.64,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Willow Ridge Of Mennonite Home Communities,1174331656,208.34,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Mennonite Memorial Home,1831907005,220.29,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Aristos Nursing And Rehabilitation,1609685023,241.94,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Majestic Care Of Point Place,1386451987,293.71,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Masjestic Care Of Kent,1124835723,284.93,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Otterbein Green Hills,1023824679,215.49,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Pavilion At Stow For Nursing And,1508686429,242.68,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Muskingum Skilled Nursing & Rehabilitation,1629491782,265.16,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Chardon Woods,1467260182,250.21,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Lakeridge Villa Healthcare Center,1346665700,311.15,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Wellspring Health Center,1407270721,257.73,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Courtyard At Seasons,1992129399,240.07,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Colonial Nursing Center Of Rockford,1417369760,211.57,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Crocker Pointe Health And Rehabilitation,1467270314,276.37,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Florentine Gardens,1518371905,300.42,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,River Run Healthcare Of Portsmouth,1215344288,266.48,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,River Run Healthcare Of Franklin Furnace,1003223132,223.71,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Continuing Healthcare Of Mentor,1164836441,245.7,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Harvard Gardens Rehabilitation & Care Center,1700295573,269.15,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Village Green Rehabilitation And Healthcare,1992521884,231.44,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Springs At Wyandot Trail,1952167306,276.37,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Otterbein New Albany,1407262165,248.27,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Orchards Of East Liverpool,1497854061,213.25,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Marion Nursing & Rehab,1053126912,269.53,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Newark Nursing & Rehab,1144035007,268.31,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Heritage Healthcare Of Lyndhurst,1477358570,218.61,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Heritage Healthcare Of Painesville,1295530301,233.05,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Heritage Healthcare Of Euclid,1568267664,276.37,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Meadows Of Ottawa,1972908069,237.44,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Harrison Pavilion Care Center,1144618141,287.13,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Cedars Of Lebanon Care Center,1336537232,237.13,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Cedarview Care Center,1720476625,324.02,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Woods On French Creek Nursing &,1619373024,303.42,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Dunbar Health & Rehab Center,1720478472,249.25,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Oprs Communities Dba Cape May Retirement,1285801233,257.18,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Otterbein Gahanna Skilled Nursing And Rehab,1437548575,291.47,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Green Village Skilled Nursing & Rehabilitation,1982005906,308.7,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Calcutta Health Care Center,1649275009,277.53,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Avon Place Healthcare Center,1366245789,286.38,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Liberty Nursing Center Of Colerain Inc,1386040715,298.32,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Jennings Hall,1669879086,267.03,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Mapleview Country Villa,1790179497,296.82,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,"Mt. Healthy Christian Home, Inc.",1245213826,247.7,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Laurels Of Defiance (The),1245285337,265.82,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Grand,1346632247,269.11,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Forest Glen Rehabilitation And Healthcare,1912723800,241.37,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Elizabeth Scott Community,1942009634,285.45,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,St. Joseph Nursing Home,1376339499,274.95,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Village At St. Edward Nursing Care,1902889306,237.55,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Astoria Place Of Waterville Llc,1972980100,290.67,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Sanctuary Pointe Nursing & Rehab Center,1588053094,303.93,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,"Kimes Nursing And Rehab, Llc",1497547590,222.53,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Village At The Greene,1154335305,286.18,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Orchards Of Alliance,1164268199,276.37,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Enclave At Barnesville,1649164252,240.95,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,The Enclave At Cambridge,1225922834,203.58,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Eastbrook Healthcare Center,1427437698,302.96,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Hamilton Respiratory And Nursing Center,1801687249,276.57,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arlington Pointe Care Center,1396533105,256.41,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Covenant Village Care Center,1902694722,269.67,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Avenue At Aurora,1205234622,318.81,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Trotwood Health & Rehab,1598650145,233.05,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Brookwood Care Center,1831987643,248.58,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Loveland Care Center,1366230179,253.05,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Northridge Rehabilitation And Care Center,1063202927,290.75,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Lincoln Knolls Health & Rehab,1063307619,233.05,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Blue Ash Care Center,1356236905,237.39,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Carecore At Gaymont,1194531558,235.8,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Alois Alzheimer Care Center,1184412991,253.39,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Ohio Valley Manor Care Center,1972391795,256.96,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,London Health & Rehab Center,1912387879,282.07,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arbors At Oregon,1962800839,327.1,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arbors At Gallipolis,1881082006,240.45,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arbors At Milford,1265830053,295.92,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arbors At Mifflin,1033517990,225.13,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arbors At Woodsfield,1639577521,266.84,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arbors At Marietta,1265830012,268.72,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arbors At Springfield,1467850305,265.93,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arbors At Sylvania,1528466364,298.81,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arbors At Delaware,1033517891,239.94,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Arbors At Carroll,1528466471,290.22,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
OH,Harmar Place,1073994893,206.91,2025-07-01,NF-Rates-7.1.25-as-of-10.1.25.pdf
