state,provider_number,facility_name,daily_rate,effective_date,city
NY,,Beechtree Center for Rehabilitation and Nursing,235.65,2025-01-01,ITHACA
NY,,Beechwood Homes,214.56,2025-01-01,GETZVILLE
NY,,Belair Care Center Inc,284.18,2025-01-01,NORTH BELLMORE
NY,,Bellhaven Center For Rehabilitation and Nursing Care,365.01,2025-01-01,BROOKHAVEN
NY,,Bensonhurst Center for Rehabilitation and Healthcare,434.56,2025-01-01,BROOKLYN
NY,,Berkshire Nursing & Rehabilitation Center,333.95,2025-01-01,WEST BABYLON
NY,,Beth Abraham Center for Rehabilitation and Nursing,342.60,2025-01-01,BRONX
NY,,Bethany Gardens Skilled Living Center,255.63,2025-01-01,ROME
NY,,Bethany Nursing Home & Health Related Facility Inc,194.79,2025-01-01,HORSEHEADS
NY,,Bethel Nursing Home Company Inc,305.34,2025-01-01,OSSINING
NY,,Bethlehem Commons Care Center,252.38,2025-01-01,EAST MEADOW
NY,,Betsy Ross Rehabilitation Center Inc,247.52,2025-01-01,ROME
NY,,Bezalel Rehabilitation and Nursing Center,279.41,2025-01-01,FAR ROCKAWAY
NY,,Bishop Rehabilitation and Nursing Center,280.73,2025-01-01,SYRACUSE
NY,,Boro Park Center for Rehabilitation and Healthcare,438.08,2025-01-01,BROOKLYN
NY,,Briarcliff Manor Center for Rehabilitation and Nursing Care,308.82,2025-01-01,BRIARCLIFF MANOR
NY,,Bridge View Nursing Home,255.71,2025-01-01,WHITESTONE
NY,,Bridgewater Center for Rehabilitation & Nursing LLC,251.59,2025-01-01,BINGHAMTON
NY,,Brighton Manor,215.11,2025-01-01,
NY,,Bronx Center For Rehabilitation and Health,312.50,2025-01-01,PORT WASHINGTON
NY,,Bronx Gardens Rehabilitation and Nursing Center,387.51,2025-01-01,BRONX
NY,,Bronx Park Rehabilitation & Nursing Center,342.73,2025-01-01,BRONX
NY,,BronxCare Special Care Center,286.34,2025-01-01,BRONX
NY,,Brookhaven Health Care Facility LLC,317.27,2025-01-01,EAST PATCHOGUE
NY,,Brookhaven Rehabilitation & Health Care Center,304.60,2025-01-01,FAR ROCKAWAY
NY,,Brooklyn Center for Rehabilitation and Residential Hea,341.48,2025-01-01,BROOKLYN
NY,,Brooklyn Gardens Nursing & Rehabilitation Center,282.20,2025-01-01,BROOKLYN
NY,,Brooklyn United Methodist Church Home,269.29,2025-01-01,BROOKLYN
NY,,Brooklyn-Queens Nursing Home,392.42,2025-01-01,BROOKLYN
NY,,Brookside Multicare Nursing Center,341.91,2025-01-01,SMITHTOWN
NY,,Brothers Of Mercy Nursing & Rehabilitation Center,202.22,2025-01-01,CLARENCE
NY,,Buena Vida Continuing Care & Rehab Ctr,343.43,2025-01-01,
NY,,Buffalo Center for Rehabilitation and Nursing,341.96,2025-01-01,BUFFALO
NY,,Bushwick Center for Rehabilitation and Health Care,352.52,2025-01-01,BROOKLYN
NY,,Campbell Hall Rehabilitation Center Inc,220.09,2025-01-01,CAMPBELL HALL
NY,,Canterbury Woods,178.25,2025-01-01,WILLIAMSVILLE
NY,,Capstone Center for Rehabilitation and Nursing,227.51,2025-01-01,AMSTERDAM
NY,,Carillon Nursing and Rehabilitation Center,311.27,2025-01-01,HUNTINGTON
NY,,Caring Family Nursing and Rehabilitation Center,313.78,2025-01-01,SCHENECTADY
NY,,Carmel Richmond Healthcare and Rehabilitation Center,313.05,2025-01-01,STATEN ISLAND
NY,,Carthage Center for Rehabilitation and Nursing,215.32,2025-01-01,CARTHAGE
NY,,Casa Promesa,445.54,2025-01-01,BRONX
NY,,Caton Park Nursing Home,299.49,2025-01-01,
NY,,Cayuga Ridge Extended Care,243.11,2025-01-01,
NY,,Cedar Manor Nursing & Rehabilitation Center,263.94,2025-01-01,OSSINING
NY,,Central Island Healthcare,280.65,2025-01-01,PLAINVIEW
NY,,Central Park Rehabilitation and Nursing Center,229.34,2025-01-01,SYRACUSE
NY,,Champlain Valley Physicians Hospital Medical Center Snf,226.86,2025-01-01,
NY,,Chapin Home For The Aging,237.58,2025-01-01,JAMAICA
NY,,Charles T Sitrin Health Care Center Inc,238.27,2025-01-01,NEW HARTFORD
NY,,ChaseHealth Rehab and Residential Care,196.70,2025-01-01,NEW BERLIN
NY,,Chautauqua Nursing and Rehabilitation Center,273.23,2025-01-01,DUNKIRK
NY,,Chemung County Health Center-nursing Facility,212.37,2025-01-01,ELMIRA
NY,,Chenango Memorial Hospital Inc Snf,182.48,2025-01-01,CUBA
NY,,Chestnut Park Rehabilitation and Nursing Center,231.64,2025-01-01,ONEONTA
NY,,Church Home Of The Protestant Episcopal Church,211.43,2025-01-01,ROCHESTER
NY,,Cliffside Rehabilitation and Residential Health Care Center,266.67,2025-01-01,FLUSHING
NY,,Clifton Springs Hospital And Clinic Extended Care,252.54,2025-01-01,CLIFTON SPRINGS
NY,,Clinton County Nursing Home,185.64,2025-01-01,PLATTSBURGH
NY,,Clove Lakes Health Care and Rehabilitation Center,335.48,2025-01-01,STATEN ISLAND
NY,,Cobble Hill Health Center Inc,362.74,2025-01-01,BROOKLYN
NY,,Cold Spring Hills Center for Nursing and Rehabilitation,334.50,2025-01-01,BRIARCLIFF MANOR
NY,,Coler Rehabilitation and Nursing Care Center,377.30,2025-01-01,ROOSEVELT ISLAND
NY,,Colonial Park Rehabilitation and Nursing Center,222.65,2025-01-01,ROME
NY,,Comprehensive Rehabilitation and Nursing Center at Williamsville,271.02,2025-01-01,BUFFALO
NY,,Concord Nursing and Rehabilitation Center,312.06,2025-01-01,BROOKLYN
NY,,Concourse Rehabilitation and Nursing Center,372.78,2025-01-01,BRONX
NY,,Conesus Lake Nursing Home LLC,246.54,2025-01-01,LIVONIA
NY,,Cooperstown Center for Rehabilitation and Nursing,299.36,2025-01-01,COOPERSTOWN
NY,,Corning Center for Rehabilitation and Healthcare,265.42,2025-01-01,CORNING
NY,,Cortland Park Rehabilitation and Nursing Center,197.11,2025-01-01,CORTLAND
NY,,Cortland Regional Nursing and Rehabilitation Center,241.41,2025-01-01,SCHENECTADY
NY,,Cortlandt Healthcare,313.30,2025-01-01,CORTLANDT MANOR
NY,,Crest Manor Living and Rehabilitation Center,218.87,2025-01-01,FAIRPORT
NY,,Crouse Community Center Inc,229.18,2025-01-01,MORRISVILLE
NY,,Crown Heights Center for Nursing and Rehabilitation,336.95,2025-01-01,BROOKLYN
NY,,Crown Park Rehabilitation and Nursing Center,204.31,2025-01-01,CORTLAND
NY,,Cuba Memorial Hospital Inc Snf,203.22,2025-01-01,CUBA
NY,,Cypress Garden Center for Nursing and Rehabilitation,318.90,2025-01-01,FLUSHING
NY,,Daleview Care Center,307.53,2025-01-01,FARMINGDALE
NY,,Daughters Of Sarah Nursing Center - NF,215.83,2025-01-01,ALBANY
NY,,Degraff Memorial Hospital-skilled Nursing Facility,311.69,2025-01-01,NORTH TONAWANDA
NY,,Delhi Rehabilitation and Nursing Center,279.56,2025-01-01,DELHI
NY,,Diamond Hill Nursing and Rehabilitation Center,262.16,2025-01-01,KINGSTON
NY,,Ditmas Park Care Center,395.47,2025-01-01,BROOKLYN
NY,,Downtown Brooklyn Nursing & Rehabilitation Center,342.86,2025-01-01,BROOKLYN
NY,,Dr Susan Smith Mckinney Nursing and Rehabilitation Center,356.45,2025-01-01,BROOKLYN
NY,,Dry Harbor Nursing Home,351.50,2025-01-01,MIDDLE VILLAGE
NY,,Dumont Center for Rehabilitation and Nursing Care,401.47,2025-01-01,NEW ROCHELLE
NY,,Dunkirk Rehabilitation & Nursing Center,235.13,2025-01-01,DUNKIRK
NY,,East Haven Nursing And Rehabilitation Center,265.13,2025-01-01,BRONX
NY,,East Neck Nursing and Rehabilitation Center,326.92,2025-01-01,WEST BABYLON
NY,,East Side Nursing Home,228.62,2025-01-01,WARSAW
NY,,Eastchester Rehabilitation and Health Care Center,331.55,2025-01-01,BRONX
NY,,Eastern Star Home & Infirmary,214.10,2025-01-01,ORISKANY
NY,,Eddy Heritage House Nursing Center,238.14,2025-01-01,
NY,,Eddy Memorial Geriatric Center,210.66,2025-01-01,TROY
NY,,Eddy Village Green,253.05,2025-01-01,COHOES
NY,,Eddy Village Green at Beverwyck,266.99,2025-01-01,SLINGERLANDS
NY,,Eden Rehabilitation & Nursing Center,229.79,2025-01-01,EDEN
NY,,Edna Tina Wilson Living Center,218.46,2025-01-01,ROCHESTER
NY,,Eger Health Care and Rehabilitation Center,339.46,2025-01-01,STATEN ISLAND
NY,,Elcor Nursing and Rehabilitation Center,259.28,2025-01-01,HORSEHEADS
NY,,Elderwood at Amherst,241.82,2025-01-01,AMHERST
NY,,Elderwood at Cheektowaga,233.17,2025-01-01,CHEEKTOWAGA
NY,,Elderwood at Grand Island,224.65,2025-01-01,GRAND ISLAND
NY,,Elderwood at Hamburg,239.86,2025-01-01,HAMBURG
NY,,Elderwood at Hornell,239.79,2025-01-01,HORNELL
NY,,Elderwood at Lancaster,241.05,2025-01-01,LANCASTER
NY,,Elderwood at Liverpool,240.40,2025-01-01,LIVERPOOL
NY,,Elderwood at Lockport,249.59,2025-01-01,LOCKPORT
NY,,Elderwood at North Creek,221.96,2025-01-01,NORTH CREEK
NY,,Elderwood at Ticonderoga,225.86,2025-01-01,TICONDEROGA
NY,,Elderwood at Waverly,242.22,2025-01-01,WAVERLY
NY,,Elderwood at Wheatfield,233.74,2025-01-01,NIAGARA FALLS
NY,,Elderwood at Williamsville,242.79,2025-01-01,WILLIAMSVILLE
NY,,Elderwood of Lakeside at Brockport,246.86,2025-01-01,BROCKPORT
NY,,Elderwood of Uihlein at Lake Placid,262.44,2025-01-01,LAKE PLACID
NY,,Elizabeth Church Manor Nursing Home,201.68,2025-01-01,BINGHAMTON
NY,,Elizabeth Seton Childrens Center,1998.90,2025-01-01,
NY,,Ellicott Center for Rehabilitation and Nursing for Waterfront Operations,256.41,2025-01-01,BUFFALO
NY,,Ellis Residential & Rehabilitation Center,328.37,2025-01-01,FLUSHING
NY,,Elm Manor Nursing and Rehabilitation Center,242.18,2025-01-01,CANANDAIGUA
NY,,Elmhurst Care Center Inc,316.99,2025-01-01,EAST ELMHURST
NY,,Emerge Nursing and Rehabilitation at Glen Cove,285.54,2025-01-01,GLEN COVE
NY,,EPIC Rehabilitation and Nursing at White Plains,338.37,2025-01-01,WHITE PLAINS
NY,,Essex Center for Rehabilitation and Healthcare,285.08,2025-01-01,ELIZABETHTOWN
NY,,Evergreen Commons Rehabilitation and Nursing Center,238.81,2025-01-01,EAST GREENBUSH
NY,,Excel at Woodbury for Rehabilitation and Nursing LLC,281.23,2025-01-01,WOODBURY
NY,,Fairport Baptist Homes,227.58,2025-01-01,
NY,,Fairview Nursing Care Center Inc,463.86,2025-01-01,FOREST HILLS
NY,,Far Rockaway Center for Rehabilitation and Nursing,273.65,2025-01-01,FAR ROCKAWAY
NY,,Father Baker Manor,207.54,2025-01-01,ORCHARD PARK
NY,,Ferncliff Nursing Home Co Inc,269.51,2025-01-01,RHINEBECK
NY,,Fiddlers Green Manor Rehabilitation and Nursing Center,214.11,2025-01-01,SPRINGVILLE
NY,,Fieldston Lodge Care Center,354.92,2025-01-01,
NY,,Finger Lakes Center for Living,239.19,2025-01-01,AUBURN
NY,,Fishkill Center for Rehabilitation and Nursing,264.22,2025-01-01,BEACON
NY,,Foltsbrook Center for Nursing and Rehabilitation,216.70,2025-01-01,HERKIMER
NY,,Fordham Nursing and Rehabilitation Center,296.42,2025-01-01,BRONX
NY,,Forest Hills Care Center,327.14,2025-01-01,
NY,,Forest View Center for Rehabilitation & Nursing,251.59,2025-01-01,FOREST HILLS
NY,,Fort Hudson Nursing Center Inc,214.93,2025-01-01,FORT EDWARD
NY,,Fort Tryon Center for Rehabilitation and Nursing,342.01,2025-01-01,NEW YORK
NY,,Four Seasons Nursing and Rehabilitation Center,329.55,2025-01-01,BROOKLYN
NY,,Fox Run at Orchard Park,213.01,2025-01-01,ORCHARD PARK
NY,,Franklin Center for Rehabilitation and Nursing,389.07,2025-01-01,FLUSHING
NY,,Friedwald Center for Rehabilitation & Nursing LLC,334.03,2025-01-01,NEW CITY
NY,,Fulton Center for Rehabilitation and Healthcare,270.57,2025-01-01,GLOVERSVILLE
NY,,Fulton Commons Care Center Inc,273.87,2025-01-01,EAST MEADOW
NY,,Garden Care Center,349.13,2025-01-01,FRANKLIN SQUARE
NY,,Garden Gate Health Care Facility,247.25,2025-01-01,CHEEKTOWAGA
NY,,Ghent Rehabilitation & Nursing Center,286.58,2025-01-01,GHENT
NY,,Glen Arden Inc,211.94,2025-01-01,GOSHEN
NY,,Glen Cove Center for Nursing and Rehabilitation,269.71,2025-01-01,GLEN COVE
NY,,Glen Island Center for Nursing and Rehabilitation,276.85,2025-01-01,NEW ROCHELLE
NY,,Glendale Home-Schdy Cnty Dept Social Services,283.05,2025-01-01,SCOTIA
NY,,Glengariff Rehabilitation and Health Care Center,314.87,2025-01-01,STATEN ISLAND
NY,,Glens Falls Center for Rehabilitation and Nursing,237.53,2025-01-01,GLENS FALLS
NY,,Gold Crest Care Center,321.61,2025-01-01,BRONX
NY,,Golden Gate Rehabilitation and Health Care Center,311.17,2025-01-01,STATEN ISLAND
NY,,Golden Hill Nursing and Rehabilitation Center,303.15,2025-01-01,KINGSTON
NY,,Good Samaritan Nursing and Rehabilitaiton Care Center,286.12,2025-01-01,SAYVILLE
NY,,Good Shepherd Village at Endwell,221.12,2025-01-01,ENDWELL
NY,,Good Shepherd-fairview Home Inc,214.61,2025-01-01,BINGHAMTON
NY,,Gowanda Rehabilitation and Nursing Center,265.00,2025-01-01,GOWANDA
NY,,Grand Manor Nursing & Rehabilitation Center,246.39,2025-01-01,BRONX
NY,,Grandell Rehabilitation and Nursing Center,322.58,2025-01-01,LONG BEACH
NY,,Granville Center for Rehabilitation and Nursing,244.33,2025-01-01,GRANVILLE
NY,,Greene Meadows Nursing and Rehabilitation Center,354.62,2025-01-01,CATSKILL
NY,,Greenfield Health and Rehabilitation Center,238.62,2025-01-01,LANCASTER
NY,,Groton Community Health Care Center Residential Care Facility,167.50,2025-01-01,
NY,,Gurwin Jewish Nursing and Rehabilitation Center,332.23,2025-01-01,COMMACK
NY,,Hamilton Manor Nursing Home,243.95,2025-01-01,ROCHESTER
NY,,Hamilton Park Nursing and Rehabilitation Center,385.10,2025-01-01,BROOKLYN
NY,,Harlem Center for Nursing and Rehabilitation,359.02,2025-01-01,BRONX
NY,,Harris Hill Nursing Facility LLC,238.45,2025-01-01,WILLIAMSVILLE
NY,,Haven Manor Health Care Center LLC,269.36,2025-01-01,FAR ROCKAWAY
NY,,Haym Solomon Home For The Aged,336.43,2025-01-01,BROOKLYN
NY,,Hebrew Home For The Aged At Riverdale,323.21,2025-01-01,BRONX
NY,,Helen Hayes Hospital RHCF,328.67,2025-01-01,NEW YORK
NY,,Hempstead Park Nursing Home,281.29,2025-01-01,HEMPSTEAD
NY,,Henry J Carter Skilled Nursing Facility,567.15,2025-01-01,NEW YORK
NY,,Heritage Green Rehab & Skilled Nursing,213.83,2025-01-01,GREENHURST
NY,,Heritage Park Rehab & Skilled Nursing,194.07,2025-01-01,JAMESTOWN
NY,,Heritage Village Rehab and Skilled Nursing Inc,214.24,2025-01-01,GERRY
NY,,Highbridge-Woodycrest Center Inc,487.89,2025-01-01,BRONX
NY,,Highfield Gardens Care Center of Great Neck,397.09,2025-01-01,GREAT NECK
NY,,Highland Care Center,350.26,2025-01-01,JAMAICA
NY,,Highland Nursing Home Inc,200.77,2025-01-01,
NY,,Highland Park Rehabilitation and Nursing Center,251.69,2025-01-01,WELLSVILLE
NY,,Highland Rehabilitation and Nursing Center,339.60,2025-01-01,MIDDLETOWN
NY,,Highpointe on Michigan Health Care Facility,302.79,2025-01-01,BUFFALO
NY,,Hillside Manor Rehabilitation and Extended Care Center,306.94,2025-01-01,JAMAICA
NY,,Hollis Park Manor Nursing,329.41,2025-01-01,HOLLIS
NY,,Holliswood Center for Rehabilitation and Healthcare,332.13,2025-01-01,HOLLIS
NY,,Hope Center for HIV and Nursing Care,389.25,2025-01-01,BRONX
NY,,Hopkins Center for Rehabilitation and Healthcare,357.80,2025-01-01,BROOKLYN
NY,,Horizon Care Center,263.16,2025-01-01,BRONX
NY,,Hornell Gardens LLC,179.29,2025-01-01,
NY,,Houghton Rehabilitation & Nursing Center,349.38,2025-01-01,HOUGHTON
NY,,Hudson Hill Center for Rehabilitation and Nursing,334.53,2025-01-01,YONKERS
NY,,Hudson Park Rehabilitation and Nursing Center,208.77,2025-01-01,ALBANY
NY,,Hudson Pointe at Riverdale Center for Nursing and Rehabilitation,316.98,2025-01-01,BRONX
NY,,Hudson Valley Rehabilitation and Extended Care Center,235.22,2025-01-01,HIGHLAND
NY,,Humboldt House Rehabilitation and Nursing Center,215.16,2025-01-01,BUFFALO
NY,,Huntington Hills Center for Health and Rehabilitation,326.65,2025-01-01,MELVILLE
NY,,Huntington Living Center,186.38,2025-01-01,WATERLOO
NY,,Ideal Senior Living Center,180.73,2025-01-01,ENDICOTT
NY,,Ira Davenport Memorial Hospital Snf hrfa,197.54,2025-01-01,BATH
NY,,Iroquois Nursing Home Inc,206.53,2025-01-01,JAMESVILLE
NY,,Isabella Geriatric Center Inc,331.22,2025-01-01,NEW YORK
NY,,Island Nursing and Rehab Center,291.39,2025-01-01,HOLTSVILLE
NY,,Jamaica Hospital Nursing Home Co Inc,348.47,2025-01-01,JAMAICA
NY,,James G Johnston Memorial Nursing Home,216.19,2025-01-01,
NY,,Jeffersons Ferry,376.72,2025-01-01,SOUTH SETAUKET
NY,,Jennie B Richmond Chaffee Nursing Home Company Inc,214.55,2025-01-01,SPRINGVILLE
NY,,Jewish Home & Infirmary Of Rochester Ny Inc,277.59,2025-01-01,ROCHESTER
NY,,Jewish Home Of Central New York,215.63,2025-01-01,SYRACUSE
NY,,Jewish Home of Rochester,590.27,2025-01-01,ROCHESTER
NY,,Katherine Luther Residential Health Care and Rehab C,220.66,2025-01-01,CLINTON
NY,,Kendal at Ithaca Inc,193.54,2025-01-01,ITHACA
NY,,Kendal on Hudson,291.33,2025-01-01,SLEEPY HOLLOW
NY,,King David Center for Nursing and Rehabilitation,405.44,2025-01-01,BROOKLYN
NY,,King Street Home Inc,197.93,2025-01-01,RYE BROOK
NY,,Kings Harbor Multicare Center,344.68,2025-01-01,BRONX
NY,,Kingsway Arms Nursing Center Inc,202.27,2025-01-01,SCHENECTADY
NY,,Kirkhaven,215.32,2025-01-01,ROCHESTER
NY,,Laconia Nursing Home Inc,362.72,2025-01-01,BRONX
NY,,Latta Road Nursing Home East,227.71,2025-01-01,ROCHESTER
NY,,Latta Road Nursing Home West,218.18,2025-01-01,ROCHESTER
NY,,Lawrence Nursing Care Center Inc,296.71,2025-01-01,ARVERNE
NY,,Leroy Village Green Residential Health Care Facility Inc,212.10,2025-01-01,LE ROY
NY,,Lewis County General Hospital-nursing Home Unit,231.84,2025-01-01,LOWVILLE
NY,,Linden Center for Nursing and Rehabilitation,317.96,2025-01-01,BROOKLYN
NY,,Little Neck Care Center,347.41,2025-01-01,LITTLE NECK
NY,,Living Center At Geneva North,204.78,2025-01-01,
NY,,Living Center At Geneva South,279.81,2025-01-01,
NY,,Livingston County Center for Nursing and Rehabilitatio,223.39,2025-01-01,MOUNT MORRIS
NY,,Livingston Hills Nursing and Rehabilitation Center,240.66,2025-01-01,HUDSON
NY,,Lockport Rehab & Health Care Center,226.78,2025-01-01,SAINT JAMES
NY,,Long Beach Nursing and Rehabilitation Center,326.10,2025-01-01,LONG BEACH
NY,,Long Island Care Center Inc,361.59,2025-01-01,FLUSHING
NY,,Long Island State Veterans Home,314.68,2025-01-01,STONY BROOK
NY,,Loretto Health and Rehabilitation Center,274.82,2025-01-01,SYRACUSE
NY,,Lower West Side Rehabilitation and Nursing Center,382.80,2025-01-01,NEW YORK
NY,,Lutheran Center at Poughkeepsie Inc,223.01,2025-01-01,POUGHKEEPSIE
NY,,Luxor Nursing and Rehabilitation at Mills Pond,325.90,2025-01-01,SAINT JAMES
NY,,Luxor Nursing and Rehabilitation at Sayville,354.32,2025-01-01,SAYVILLE
NY,,Lynbrook Restorative Therapy and Nursing,320.49,2025-01-01,LYNBROOK
NY,,Manhattanville Health Care Center,304.10,2025-01-01,BRONX
NY,,Maplewood Health Care and Rehabilitation Center,202.85,2025-01-01,BROOKLYN
NY,,Maplewood Nursing Home Inc,228.49,2025-01-01,WEBSTER
NY,,"Margaret Tietz Center For Nursing Care, Inc.",340.76,2025-01-01,JAMAICA
NY,,Maria Regina Residence Inc,251.42,2025-01-01,
NY,,Martine Center for Rehabilitation and Nursing,319.57,2025-01-01,WHITE PLAINS
NY,,Mary Manning Walsh Nursing Home Co Inc,349.49,2025-01-01,NEW YORK
NY,,Masonic Care Community of New York,242.92,2025-01-01,UTICA
NY,,Massapequa Center Rehabilitation & Nursing,383.36,2025-01-01,AMITYVILLE
NY,,Massena Rehabilitation and Nursing Center,201.74,2025-01-01,MASSENA
NY,,Mayfair Care Center,282.77,2025-01-01,HEMPSTEAD
NY,,Mcauley Residence,212.87,2025-01-01,KENMORE
NY,,Meadow Park Rehabilitation and Health Care Center,316.81,2025-01-01,FRESH MEADOWS
NY,,Meadowbrook Care Center Inc,312.69,2025-01-01,FREEPORT
NY,,Meadowbrook Healthcare,225.32,2025-01-01,
NY,,Medford Multicare Center for Living,393.18,2025-01-01,MEDFORD
NY,,Medina Memorial Hospital Snf,213.86,2025-01-01,MEDINA
NY,,Menorah Home And Hospital For,361.09,2025-01-01,BROOKLYN
NY,,Mercy Hospital Skilled Nursing Facility,277.16,2025-01-01,LACKAWANNA
NY,,Methodist Home For Nursing and Rehabilitation,296.48,2025-01-01,BRONX
NY,,Middletown Park Rehabilitation and Health Ca,306.48,2025-01-01,SYRACUSE
NY,,Midway Nursing Home,361.00,2025-01-01,
NY,,MM Ewing Continuing Care Center,231.84,2025-01-01,CANANDAIGUA
NY,,Momentum at South Bay for Rehabilitation and Nursin,304.16,2025-01-01,EAST ISLIP
NY,,Monroe Community Hospital,281.02,2025-01-01,ROCHESTER
NY,,Montgomery Nursing and Rehabilitation Center,331.47,2025-01-01,MONTGOMERY
NY,,Morningside Nursing and Rehabilitation Center,363.37,2025-01-01,BRONX
NY,,Morningstar Residential Care Center,208.59,2025-01-01,OSWEGO
NY,,Morris Park Nursing Home,317.84,2025-01-01,
NY,,Mosholu Parkway Nursing And Rehabilitation Center,256.52,2025-01-01,BRONX
NY,,Mountainside Residential Care Center,199.78,2025-01-01,MARGARETVILLE
NY,,MVHS Rehabilitation and Nursing Center,210.23,2025-01-01,UTICA
NY,,Nassau Rehabilitation & Nursing Center,343.43,2025-01-01,HEMPSTEAD
NY,,Nathan Littauer Hospital Nursing Home,220.20,2025-01-01,GLOVERSVILLE
NY,,New Carlton Rehab and Nursing Center LLC,343.58,2025-01-01,BROOKLYN
NY,,New East Side Nursing Home,266.07,2025-01-01,NEW YORK
NY,,New Glen Oaks Nursing Home,296.51,2025-01-01,GLEN OAKS
NY,,New Gouverneur Hospital Snf,366.60,2025-01-01,NEW YORK
NY,,New Paltz Center for Rehabilitation and Nursing,270.87,2025-01-01,NEW PALTZ
NY,,New Riverdale Rehab and Nursing,331.90,2025-01-01,BRONX
NY,,New Vanderbilt Rehabilitation and Care Center Inc,334.79,2025-01-01,STATEN ISLAND
NY,,New York Center for Rehabilitation,376.70,2025-01-01,ASTORIA
NY,,New York Congregational,328.15,2025-01-01,
NY,,New York State Veterans Home In New York City,214.14,2025-01-01,BATAVIA
NY,,Newark Manor Nursing Home,223.26,2025-01-01,NEWARK
NY,,Newfane Rehab & Health Care Center,244.25,2025-01-01,NEWFANE
NY,,Niagara Rehabilitation and Nursing Center,214.72,2025-01-01,NIAGARA FALLS
NY,,North Gate Health Care Facility,239.58,2025-01-01,NORTH TONAWANDA
NY,,North Shore-LIJ Orzac Center for Rehabilitation,301.34,2025-01-01,VALLEY STREAM
NY,,North Westchester Restorative Therapy and Nursing,253.48,2025-01-01,MOHEGAN LAKE
NY,,Northeast Center for Rehabilitation and Brain Injury,287.42,2025-01-01,LAKE KATRINE
NY,,Northern Manhattan Rehabilitation and Nursing Center,332.25,2025-01-01,NEW YORK
NY,,Northern Manor Geriatric Center Inc,294.56,2025-01-01,NANUET
NY,,Northern Metropolitan Residential Health Care Facility Inc,294.33,2025-01-01,MONSEY
NY,,Northern Riverview Health Care Center Inc,298.04,2025-01-01,HAVERSTRAW
NY,,Northwell Health Stern Family Center for Rehabilitation,328.74,2025-01-01,MANHASSET
NY,,Northwoods Rehabilitation and Nursing Center at Moravia,213.48,2025-01-01,MORAVIA
NY,,Norwegian Christian Home And Health Center,312.68,2025-01-01,BROOKLYN
NY,,Norwich Rehabilitation & Nursing Center,263.31,2025-01-01,NORWICH
NY,,Nottingham Residential Health Care Facility,211.90,2025-01-01,SYRACUSE
NY,,Nyack Ridge Rehabilitation and Nursing Center,288.75,2025-01-01,VALLEY COTTAGE
NY,,NYS Veterans Home,243.97,2025-01-01,OXFORD
NY,,NYS Veterans Home at Montrose,260.73,2025-01-01,
NY,,Oak Hill Rehabilitation and Nursing Care Center,220.93,2025-01-01,ITHACA
NY,,Oasis Rehabilitation and Nursing LLC,295.12,2025-01-01,CENTER MORICHES
