state,provider_number,facility_name,daily_rate,effective_date,city
MA,110204455A,ANDOVER FOREST POST ACUTE CARE CENTER LLC,589.44,2025-10-01,NORTH ANDOVER
MA,110204359A,ANDOVER MANOR REHAB AND NURSING LLC,598.63,2025-10-01,ANDOVER
MA,110025662B,ARMENIAN NURSING & REHAB. CTR.,639.16,2025-10-01,JAMAICA PLAIN
MA,110187781A,ASPEN HILL REHABILITATION AND HEALTHCARE CENTER,552.72,2025-10-01,STONEHAM
MA,110204361A,AYER VALLEY REHAB AND NURSING LLC,580.11,2025-10-01,AYER
MA,110143441A,BAKER KATZ SKILLED NURSING & REHAB CTR,619.66,2025-10-01,HAVERHILL
MA,110117811A,BAYPATH AT DUXBURY NURSING & REHAB,619.00,2025-10-01,DUXBURY
MA,110159521A,BEAR HILL HEALTH AND REHAB CENTER,578.00,2025-10-01,STOUGHTON
MA,110158550A,BEAR MOUNTAIN AT ANDOVER,617.94,2025-10-01,ANDOVER
MA,110158560A,BEAR MOUNTAIN AT READING,600.34,2025-10-01,READING
MA,110158556A,BEAR MOUNTAIN AT SUDBURY,593.22,2025-10-01,WORCESTER
MA,110158559A,BEAR MOUNTAIN AT WEST SPRINGFIELD,589.43,2025-10-01,WEST SPRINGFIELD
MA,110158561A,BEAR MOUNTAIN AT WORCESTER,526.84,2025-10-01,WORCESTER
MA,110026512A,BEAUMONT REHAB & SKD NATICK,600.48,2025-10-01,NATICK
MA,110026631A,BEAUMONT REHAB & SKD NORTHBOROUGH,655.94,2025-10-01,
MA,110026264A,BEAUMONT REHAB & SKD WESTBOROUGH,595.05,2025-10-01,WESTBOROUGH
MA,110025668B,BELMONT MANOR NURSING HOME,599.14,2025-10-01,BELMONT
MA,110158868A,BELVIDERE HEALTHCARE,587.77,2025-10-01,LOWELL
MA,110026693A,BENJAMIN HEALTHCARE CENTER,629.48,2025-10-01,BOSTON
MA,110087885A,BERKSHIRE HEALTH CARE CENTER,595.62,2025-10-01,SANDISFIELD
MA,110021952B,BETHANY HEALTH CARE CENTER,652.30,2025-10-01,
MA,110167908A,BLACKSTONE VALLEY HEALTH AND REHABILITATION,641.84,2025-10-01,WHITINSVILLE
MA,110025956A,BLAIRE HOUSE LTCF MILFORD,550.65,2025-10-01,MILFORD
MA,110025973A,BLAIRE HOUSE LTCF TEWKSBURY,592.04,2025-10-01,TEWKSBURY
MA,110025888A,BLAIRE HOUSE LTCF WORCESTER,636.64,2025-10-01,WORCESTER
MA,110208033A,BLUE HILLS HEALTH & REHAB,628.21,2025-10-01,STOUGHTON
MA,110099362A,BLUEBERRY HILL REHAB & HEALTHCARE CTR,583.66,2025-10-01,BEVERLY
MA,110025671A,BOSTON HOME,785.05,2025-10-01,BOSTON
MA,110195385A,BOURNE MANOR EXTENDED CARE FACILITY,581.55,2025-10-01,BOURNE
MA,110025776A,BRANDON WOODS OF DARTMOUTH,628.64,2025-10-01,S DARTMOUTH
MA,110025853A,BRANDON WOODS OF NEW BEDFORD,594.97,2025-10-01,NEW BEDFORD
MA,110098155A,BRENTWOOD REHAB & HEALTHCARE CTR,621.98,2025-10-01,DANVERS
MA,110095565A,BRIARWOOD REHAB & HEALTHCARE CTR,584.98,2025-10-01,NEEDHAM
MA,110207376A,BRIGHAM HEALTH & REHAB CENTER LLC,589.32,2025-10-01,NEWBURYPORT
MA,110117818A,BRIGHTON HOUSE REHAB & NURSING CTR,601.35,2025-10-01,DORCHESTER
MA,110220876A,BROCKTON POST ACUTE CARE,570.87,2025-10-01,BROCKTON
MA,110129102B,BROOKSIDE REHAB & HEALTHCARE CENTER,585.52,2025-10-01,WEBSTER
MA,110025742C,BRUDNICK CENTER FOR LIVING,591.44,2025-10-01,PEABODY
MA,110117731A,BRUSH HILL CARE CENTER,575.59,2025-10-01,MILTON
MA,110087574A,CAMBRIDGE REHAB & NURSING CTR,614.02,2025-10-01,DORCHESTER
MA,110026177A,CAMPION HEALTH CENTER,651.05,2025-10-01,WESTON
MA,110217360A,CAPE COD POST ACUTE CARE,569.94,2025-10-01,BREWSTER
MA,110094583A,CAPE HERITAGE REHAB & HLTH CARE CTR,579.92,2025-10-01,MARLBOROUGH
MA,110094542A,CAPE REGENCY REHAB & HLTH CARE CTR,605.01,2025-10-01,MARLBOROUGH
MA,110026136A,CARDIGAN NURSING & REHABILITATION CTR,647.96,2025-10-01,SCITUATE
MA,110026651A,CARE ONE AT BROOKLINE,563.05,2025-10-01,BROOKLINE
MA,110026592A,CARE ONE AT CONCORD,624.26,2025-10-01,WEST CONCORD
MA,110026633A,CARE ONE AT ESSEX PARK,608.35,2025-10-01,BEVERLY
MA,110026597A,CARE ONE AT HOLYOKE,597.37,2025-10-01,HOLYOKE
MA,110026597B,CARE ONE AT HOLYOKE,486.00,2025-10-01,HOLYOKE
MA,110026597C,CARE ONE AT HOLYOKE,636.00,2025-10-01,HOLYOKE
MA,110026593A,CARE ONE AT LEXINGTON,569.55,2025-10-01,LEXINGTON
MA,110026603A,CARE ONE AT LOWELL,544.10,2025-10-01,LOWELL
MA,110026603B,CARE ONE AT LOWELL,486.00,2025-10-01,LOWELL
MA,110026603C,CARE ONE AT LOWELL,636.00,2025-10-01,LOWELL
MA,110026595A,CARE ONE AT MILLBURY,609.66,2025-10-01,MILLBURY
MA,110026594A,CARE ONE AT NEW BEDFORD,596.59,2025-10-01,NEW BEDFORD
MA,110026604A,CARE ONE AT NEWTON,551.72,2025-10-01,NEWTON
MA,110026591A,CARE ONE AT NORTHAMPTON,607.41,2025-10-01,NORTHAMPTON
MA,110026596A,CARE ONE AT PEABODY,586.13,2025-10-01,PEABODY
MA,110026600A,CARE ONE AT RANDOLPH,588.25,2025-10-01,RANDOLPH
MA,110026599A,CARE ONE AT REDSTONE,547.48,2025-10-01,EAST LONGMEADOW
MA,110026598A,CARE ONE AT WEYMOUTH,591.24,2025-10-01,WEYMOUTH
MA,110026601A,CARE ONE AT WILMINGTON,615.61,2025-10-01,WILMINGTON
MA,110026025A,CARLETON-WILLARD VILLAGE,624.69,2025-10-01,BEDFORD
MA,110026514A,CARLYLE HOUSE,575.19,2025-10-01,
MA,110207294A,CARVALHO GROVE HEALTH AND REHABILITATION CENTER,614.00,2025-10-01,FALL RIVER
MA,110155407A,CASA RAMANA REHABILITATION CENTER,602.65,2025-10-01,FRAMINGHAM
MA,110025679A,CATHOLIC MEMORIAL HOME,614.00,2025-10-01,FALL RIVER
MA,110119030A,CEDAR VIEW REHAB & HEALTHCARE CTR,603.97,2025-10-01,METHUEN
MA,110207338A,CEDARWOOD GARDENS,636.59,2025-10-01,FRANKLIN
MA,110026718A,CENTER FOR EXTENDED CARE AT AMHERST,631.38,2025-10-01,AMHERST
MA,110180012A,CHAMPION REHABILITATION AND NURSING CENTER,634.90,2025-10-01,BROCKTON
MA,110032653B,CHARLENE MANOR EXTENDED CARE FACILITY,570.80,2025-10-01,GREENFIELD
MA,110189597A,CHARLWELL HOUSE HEALTH AND REHABILITATION,595.81,2025-10-01,NORWOOD
MA,110158547A,CHESTNUT HILL OF EAST LONGMEADOW,590.72,2025-10-01,EAST LONGMEADOW
MA,110099342A,CHESTNUT WOODS REHAB & HEALTHCARE CTR,616.15,2025-10-01,SAUGUS
MA,110157028A,CHICOPEE REHABILITATION AND NURSING CENTER,593.62,2025-10-01,CHICOPEE
MA,110026439A,CHRISTOPHER HOUSE OF WORCESTER,598.12,2025-10-01,WORCESTER
MA,110025957B,CLIFTON REHABILITATIVE NURG. CTR,555.35,2025-10-01,
MA,110026165A,COLEMAN HOUSE,596.40,2025-10-01,
MA,110082525A,CONTINUING CARE II AT BROOKSBY VILLAGE,634.27,2025-10-01,PEABODY
MA,110026427A,COPLEY AT STOUGHTON NURG.CARE CTR,600.16,2025-10-01,STOUGHTON
MA,110207659A,COUNTRY GARDENS HEALTH & REHAB CENTER,623.30,2025-10-01,SWANSEA
MA,110025878A,COUNTRYSIDE HEALTH CARE OF MILFORD,626.82,2025-10-01,MILFORD
MA,110099688A,CRANEVILLE PLACE AT DALTON,589.63,2025-10-01,
MA,110026710A,"D'YOUVILLE SENIOR CARE, INC.",590.39,2025-10-01,LOWELL
MA,110126706A,DAY BROOK VILLAGE SENIOR LIVING,627.87,2025-10-01,HOLYOKE
MA,110188396A,DEVEREUX SKILLED NURSING & REHAB,588.52,2025-10-01,MARBLEHEAD
MA,110124749A,DEXTER HOUSE HEALTHCARE,636.64,2025-10-01,MALDEN
MA,110025833A,DWYER HOME,650.07,2025-10-01,WEYMOUTH
MA,110026304C,E. LONGMEADOW SKILLED NURSING CTR,600.83,2025-10-01,EAST LONGMEADOW
MA,110000134D,ELAINE CENTER AT HADLEY,591.42,2025-10-01,
MA,110025958A,ELIZABETH SETON RESIDENCE,618.34,2025-10-01,WELLESLEY HILLS
MA,110025861A,ELLIS NURSING HOME,563.05,2025-10-01,NORWOOD
MA,110189367A,FAIRHAVEN HEALTHCARE CENTER,600.64,2025-10-01,LOWELL
MA,110026175B,FAIRVIEW COMMONS NURG & REH. CTR,574.90,2025-10-01,GREAT BARRINGTON
MA,110129775A,FALL RIVER HEALTHCARE,571.54,2025-10-01,FALL RIVER
MA,110187385A,FALL RIVER JEWISH HOME,549.86,2025-10-01,FALL RIVER
MA,110124795A,FITCHBURG HEALTHCARE,577.20,2025-10-01,FITCHBURG
MA,110157032A,FITCHBURG REHAB & NURSING CENTER,582.86,2025-10-01,FITCHBURG
MA,110165012A,FOREMOST AT SHARON,566.38,2025-10-01,SHARON
MA,110026223E,"FRC, INC. DBA SPAULDING NURSING & THERAPY BRIGHTON",630.53,2025-10-01,ALLSTON
MA,110124819A,GARDEN PLACE HEALTHCARE,608.34,2025-10-01,ATTLEBORO
MA,110122624A,GARDNER REHABILITATION & NURSING CENTER,578.64,2025-10-01,GARDNER
MA,110025880A,GERMAN CENTRE FOR EXT. CARE,617.15,2025-10-01,WEST ROXBURY
MA,110026521A,GREENWOOD NURSING & REHAB. CTR,608.34,2025-10-01,WAKEFIELD
MA,110119795A,HANCOCK PARK REHABILITATION & NURSING CTR,584.72,2025-10-01,DORCHESTER
MA,110025912A,HANNAH B G SHAW HOME FOR AGED,628.55,2025-10-01,MIDDLEBORO
MA,110116523A,HARBOR HOUSE NURSING & REHAB CTR,609.02,2025-10-01,HINGHAM
MA,110195559A,HATHAWAY MANOR EXTENDED CARE FACILITY,600.16,2025-10-01,NEW BEDFORD
MA,110213508A,HATHORNE HILL,575.59,2025-10-01,DANVERS
MA,110220878A,HAVERHILL REHAB AND HEALTHCARE CENTER,572.43,2025-10-01,HAVERHILL
MA,110074865A,HELLENIC NURSING AND REHABILITATION CENTER,597.01,2025-10-01,CANTON
MA,110221114A,HIGHLAND PARK REHABILITATION AND HEALTHCARE CENTER,598.15,2025-10-01,CHELSEA
MA,110026559A,HILLCREST COMMONS NURS & REH. CTR,594.37,2025-10-01,PITTSFIELD
MA,110025736A,HOLDEN REHAB & SKILLED NURSING CTR,558.50,2025-10-01,WESTBOROUGH
MA,110026419A,HOLY TRINITY EASTERN ORTHODOX NURSING AND REHAB. CENTER,633.82,2025-10-01,WORCESTER
MA,110026304B,HUNT NURSING AND REHABILITATION CENTER,598.36,2025-10-01,DANVERS
MA,110092999A,JESMOND NURSING HOME,608.34,2025-10-01,NAHANT
MA,110026007A,JEWISH HEALTHCARE CENTER,602.01,2025-10-01,WORCESTER
MA,110026311B,JML CARE CENTER,604.32,2025-10-01,FALMOUTH
MA,110116530A,JOHN SCOTT HOUSE NURSING & REHAB CENTER,578.71,2025-10-01,BRAINTREE
MA,110026358A,JULIAN J LEVITT FAMILY NURSING HOME,605.15,2025-10-01,LONGMEADOW
MA,110025683A,KATZMAN FAMILY CENTER FOR LIVING,663.12,2025-10-01,CHELSEA
MA,110167456A,KEYSTONE CENTER,597.01,2025-10-01,LEOMINSTER
MA,110026326B,KIMBALL FARMS NURSING CARE CENTER,613.66,2025-10-01,LENOX
MA,110189598A,KIMWELL NURSING AND REHABILITATION,644.43,2025-10-01,FALL RIVER
MA,110026338A,KNOLLWOOD NURSING CENTER,637.13,2025-10-01,WORCESTER
MA,110190133A,LAFAYETTE REHAB AND SKILLED NURSING,611.96,2025-10-01,MARBLEHEAD
MA,110026109A,LAKEVIEW HOUSE SKLD NURS & RESIDENTIAL FACILITY,659.29,2025-10-01,HAVERHILL
MA,110100218A,LANESSA EXTENDED CARE,598.06,2025-10-01,WEBSTER
MA,110025848D,LAUREL RIDGE REHABILITATION & SKILLED CARE CENTER,624.86,2025-10-01,BOSTON
MA,110172673A,LEDGEWOOD REHAB & SKILLED NC,600.66,2025-10-01,PEABODY
MA,110130706A,LEE HEALTHCARE,597.55,2025-10-01,LEE
MA,110024502C,LEONARD FLORENCE CENTER FOR LIVING,661.14,2025-10-01,CHELSEA
MA,110026477A,LIBERTY COMMONS NURG & REH.CTR,596.22,2025-10-01,NORTH CHATHAM
MA,110026487D,LIFE CARE CENTER OF ACTON,625.32,2025-10-01,ACTON
MA,110026369A,LIFE CARE CENTER OF ATTLEBORO,610.37,2025-10-01,ATTLEBORO
MA,110026428A,LIFE CARE CENTER OF AUBURN,570.49,2025-10-01,AUBURN
MA,110026341A,LIFE CARE CENTER OF LEOMINSTER,585.69,2025-10-01,LEOMINSTER
MA,110026329A,LIFE CARE CENTER OF LYNN: A L.T.C.F FACILITY,621.96,2025-10-01,LEOMINSTER
MA,110109211A,LIFE CARE CENTER OF MERRIMACK VALLEY,574.37,2025-10-01,NORTH BILLERICA
MA,110119920A,LIFE CARE CENTER OF NASHOBA VALLEY,599.69,2025-10-01,LITTLETON
MA,110026436A,LIFE CARE CENTER OF PLYMOUTH,600.92,2025-10-01,PLYMOUTH
MA,110026429A,LIFE CARE CENTER OF RAYNHAM,560.56,2025-10-01,RAYNHAM
MA,110026518A,LIFE CARE CENTER OF STONEHAM,593.52,2025-10-01,STONEHAM
MA,110101458A,LIFE CARE CENTER OF THE SOUTH SHORE,580.03,2025-10-01,SCITUATE
MA,110026471A,LIFE CARE CENTER OF W. BRIDGEWATER,613.55,2025-10-01,WEST BRIDGEWATER
MA,110026339A,"LIFE CARE CENTER OF WILBRAHAM, A L.T.C.F",602.93,2025-10-01,WILBRAHAM
MA,110217279A,Lighthouse Rehab and Healthcare Center,585.24,2025-10-01,REVERE
MA,110194946A,LINDA MANOR EXTENDED CARE FACILITY,593.44,2025-10-01,LEEDS
MA,110101686A,LINDEN PONDS,637.95,2025-10-01,HINGHAM
MA,110083016A,LOOMIS LAKESIDE AT REEDS LANDING,609.03,2025-10-01,SPRINGFIELD
MA,110174434A,LUTHERAN REHAB & SKILLED CARE CTR,634.79,2025-10-01,WORCESTER
MA,110026351A,LYDIA TAFT HOUSE,619.38,2025-10-01,UXBRIDGE
MA,110026293A,MADONNA MANOR NURSING HOME,574.38,2025-10-01,NORTH ATTLEBORO
MA,110217746A,MAPLEWOOD REHAB & NURSING,578.67,2025-10-01,AMESBURY
MA,110026009A,MARIAN MANOR OF TAUNTON,608.34,2025-10-01,TAUNTON
MA,110026500A,MARISTHILL NURSING & REHAB CTR,583.88,2025-10-01,WALTHAM
MA,110100244A,MARLBOROUGH HILLS REHAB & HEALTH CARE CTR,621.52,2025-10-01,MARLBOROUGH
MA,110026359A,MARY ANN MORSE NURS. & REHAB. CTR.,577.57,2025-10-01,NATICK
MA,110085055A,MARY'S MEADOW AT PROVIDENCE PLACE,632.29,2025-10-01,HOLYOKE
MA,110220994A,MASCONOMET HEALTHCARE CENTER,617.98,2025-10-01,TOPSFIELD
MA,110148522A,MATTAPAN HEALTH & REHAB CTR,600.64,2025-10-01,MATTAPAN
MA,110100974A,MAYFLOWER PLACE NSG & REHAB CTR,564.28,2025-10-01,WEST YARMOUTH
MA,110026251A,MEADOW GREEN NSG AND REHAB CTR,540.41,2025-10-01,WALTHAM
MA,110092575A,MEDFORD REHAB & NURSING CTR,576.43,2025-10-01,DORCHESTER
MA,110025919A,MEDWAY COUNTRY MANOR SK NURG &REH,589.32,2025-10-01,
MA,110124831A,MELROSE HEALTHCARE,597.01,2025-10-01,MELROSE
MA,110026702A,MI NURSING/RESTORATIVE CTR,607.08,2025-10-01,LAWRENCE
MA,110221185A,MILL BROOK REHABILITATION AND HEALTHCARE CENTER,578.92,2025-10-01,FALL RIVER
MA,110188045A,MILL TOWN HEALTH & REHAB,614.01,2025-10-01,AMESBURY
MA,110169415A,MISSION CARE AT HOLYOKE,589.64,2025-10-01,HOLYOKE
MA,110101279A,MONT MARIE REHAB & HEALTHCARE CTR.,593.62,2025-10-01,HOLYOKE
MA,110098268A,MOUNT CARMEL CARE CENTER,576.29,2025-10-01,LENOX
MA,110084194A,MOUNT GREYLOCK EXT. CARE FAC.,609.09,2025-10-01,
MA,110220866A,NEMASKET REHAB AND HEALTHCARE CENTER,600.74,2025-10-01,MIDDLEBORO
MA,110026577A,NEVILLE CTR.@ FRESH POND FOR NURSING & REHABILITATION,613.10,2025-10-01,CAMBRIDGE
MA,110026057A,NEVINS NURSING & REHAB. CENTER,565.30,2025-10-01,METHUEN
MA,110026644A,NEW ENGLAND HOMES FOR THE DEAF,682.63,2025-10-01,DANVERS
MA,110026224B,NEW ENGLAND PEDIATRIC CARE,702.79,2025-10-01,NORTH BILLERICA
MA,110026217B,NORTH ADAMS COMMONS NRG.&.REH.CTR,631.33,2025-10-01,NORTH ADAMS
MA,110129899A,NORTH END REHABILITATION AND HEALTH CARE CENTER,556.62,2025-10-01,BOSTON
MA,110026141A,NORTH HILL - THE S.N.F.,604.80,2025-10-01,NEEDHAM
MA,110094540A,NORTHWOOD REHAB & HLTH CARE CTR,600.64,2025-10-01,MARLBOROUGH
MA,110124822A,NORWOOD HEALTHCARE,608.35,2025-10-01,NORWOOD
MA,110026387A,NOTRE DAME HEALTH CARE CENTER,616.52,2025-10-01,WORCESTER
MA,110220961A,OAK KNOLL REHAB AND HEALTHCARE CENTER,567.23,2025-10-01,FRAMINGHAM
MA,110026155A,OAKDALE REHAB. & SKILLED NURS.CTR,640.09,2025-10-01,WEST BOYLSTON
MA,110124738A,OAKHILL HEALTHCARE,614.00,2025-10-01,MIDDLEBORO
MA,110177136A,OCEANSIDE NURSING AND REHAB,602.67,2025-10-01,ROCKPORT
MA,110026696A,ODD FELLOWS HOME OF MASS,580.04,2025-10-01,WORCESTER
MA,110026027A,OUR ISLAND HOME,572.93,2025-10-01,NANTUCKET
MA,110025786A,OUR LADY'S HAVEN,591.36,2025-10-01,
MA,110026288A,OVERLOOK MASONIC HEALTH CENTER,604.75,2025-10-01,CHARLTON
MA,110026590A,PALMER HEALTHCARE CENTER,652.52,2025-10-01,PALMER
MA,110176792A,PARK AVENUE HEALTH CENTER,595.13,2025-10-01,ARLINGTON
MA,110148538A,PARKWAY HEALTH & REHAB CTR,592.15,2025-10-01,WEST ROXBURY
MA,110100227A,PARSONS HILL REHAB & HEALTH CARE CTR.,600.64,2025-10-01,WORCESTER
MA,110025823A,"PENACOOK PLACE, INC.",551.72,2025-10-01,HAVERHILL
MA,110026304D,PILGRIM REH & SKIL NURS CTR,610.82,2025-10-01,PEABODY
MA,110026562A,PINE KNOLL NURSING CENTER,597.01,2025-10-01,LEXINGTON
MA,110197449A,PIONEER VALLEY HEALTH AND REHABILITATION,604.15,2025-10-01,SOUTH HADLEY
MA,110124736A,PLYMOUTH HARBORSIDE HEALTHCARE,574.37,2025-10-01,PLYMOUTH
MA,110094527C,PLYMOUTH REHAB & HLTH CARE CTR,598.08,2025-10-01,MARLBOROUGH
MA,110181768A,POET'S SEAT HEALTH CARE CENTER,570.53,2025-10-01,GREENFIELD
MA,,POND HOME,590.61,2025-10-01,
MA,110026161A,POPE NURSING HOME,634.64,2025-10-01,WEYMOUTH
MA,110220962A,Port Rehabilitation and Healthcare Center,609.85,2025-10-01,NEWBURYPORT
MA,110196131A,PRESCOTT HOUSE,589.44,2025-10-01,NORTH ANDOVER
MA,110149038A,PRESENTATION REHAB & SKILLED CARE CTR,613.33,2025-10-01,BRIGHTON
MA,110159334A,QUABBIN VALLEY HEALTHCARE,618.81,2025-10-01,ATHOL
MA,110062840C,QUABOAG REHABILITATION & SKILLED CARE CTR,665.55,2025-10-01,WEST BROOKFIELD
MA,110026254A,QUEEN ANNE NURSING HOME,605.12,2025-10-01,HINGHAM
MA,110171628A,REGAL CARE AT HARWICH,592.19,2025-10-01,HARWICH
MA,110182519A,REGAL CARE AT WORCESTER,589.33,2025-10-01,WORCESTER
MA,110210057A,REGALCARE AT COURTYARD,586.49,2025-10-01,MEDFORD
MA,110210030A,REGALCARE AT GLEN RIDGE,583.41,2025-10-01,MEDFORD
MA,110190660A,REGALCARE AT GREENFIELD,587.98,2025-10-01,GREENFIELD
MA,110190661A,REGALCARE AT HOLYOKE,561.34,2025-10-01,HOLYOKE
MA,110193169A,REGALCARE AT LOWELL,581.66,2025-10-01,LOWELL
MA,110190662A,REGALCARE AT QUINCY,597.02,2025-10-01,QUINCY
MA,110190663A,REGALCARE AT TAUNTON,597.01,2025-10-01,TAUNTON
MA,110095107A,REHAB & NURSING CTR AT EVERETT,598.34,2025-10-01,DORCHESTER
MA,110095730A,RESERVOIR CENTER FOR HEALTH & REHAB,586.85,2025-10-01,MARLBOROUGH
MA,110099286A,RIVER TERRACE REHAB & HEALTHCARE CTR,587.28,2025-10-01,LANCASTER
MA,110026227A,RIVERBEND OF SOUTH NATICK,608.34,2025-10-01,NATICK
MA,110025804A,RIVERCREST L.T.C.F.,608.34,2025-10-01,CONCORD
MA,110080392A,ROYAL BRAINTREE NRSG & REHAB CENTER,620.58,2025-10-01,BRAINTREE
MA,110026573A,ROYAL CAPE COD NURSING AND REHAB CTR,590.17,2025-10-01,BUZZARDS BAY
MA,110074864A,ROYAL FAIRHAVEN NURSING AND REHAB CTR,614.00,2025-10-01,BRAINTREE
MA,110122384D,ROYAL MEADOW VIEW CENTER,581.12,2025-10-01,NORTH READING
MA,110024370B,ROYAL MEGANSETT NRG & RET. HOME,610.42,2025-10-01,NORTH FALMOUTH
MA,110098350A,"ROYAL NORWELL NURSING & REHAB CTR, LLC",590.28,2025-10-01,NORWELL
MA,110026552C,"ROYAL NURSING CENTER, LLC",575.70,2025-10-01,FALMOUTH
MA,110100386A,ROYAL OF COTUIT NUR & REHAB CENTER,591.52,2025-10-01,NORWELL
MA,110117714A,"ROYAL WAYLAND NURSING HOME,LLC",602.67,2025-10-01,WAYLAND
MA,110122384C,ROYAL WOOD MILL CENTER,568.71,2025-10-01,LAWRENCE
MA,110025807A,SACRED HEART NURSING HOME,614.00,2025-10-01,NEW BEDFORD
MA,110153536A,SALEM REHAB CENTER LLC,599.82,2025-10-01,SALEM
MA,110026332A,SANCTA MARIA NURSING HOME,554.20,2025-10-01,CAMBRIDGE
MA,110189582A,SARAH S BRAYTON CENTER,590.46,2025-10-01,FALL RIVER
MA,110217750A,SAUGUS REHAB AND NURSING,592.67,2025-10-01,FALL RIVER
MA,110172672A,SEACOAST NURSING & REHABILITATION CTR.,585.70,2025-10-01,GLOUCESTER
MA,110122632A,SERENITY HILL NURSING & REHABILITATION CENTER,602.67,2025-10-01,GREAT BARRINGTON
MA,110026675A,SEVEN HILLS PEDIATRIC CENTER,849.21,2025-10-01,GROTON
MA,110025810A,SHERRILL HOUSE,619.26,2025-10-01,BOSTON
MA,110211646A,SHREWSBURY SNF OPERATIONS LLC,597.01,2025-10-01,
MA,110220960A,SIPPICAN REHAB AND HEALTHCARE CENTER,608.34,2025-10-01,MARION
MA,110158558A,SIXTEEN ACRES HEALTHCARE CENTER,612.28,2025-10-01,SPRINGFIELD
MA,110189594A,SOMERSET RIDGE CENTER,599.79,2025-10-01,SOMERSET
MA,110099755A,SOUTH COVE MANOR NURSING & REHAB CTR,688.68,2025-10-01,QUINCY
MA,110094538A,SOUTHBRIDGE REHAB & HLTH CARE CTR,618.49,2025-10-01,MARLBOROUGH
MA,110087934A,SOUTHEAST HEALTH CARE CENTER,605.27,2025-10-01,NORTH EASTON
MA,110087941A,SOUTHSHORE HEALTH CARE CENTER,615.12,2025-10-01,ROCKLAND
MA,110026397A,SOUTHWOOD AT NORWELL NURSING CTR,615.93,2025-10-01,NORWELL
MA,110099691A,SPRINGSIDE REHAB & SKILLED CARE CENTER,597.08,2025-10-01,PITTSFIELD
MA,110081997A,ST. FRANCIS REHAB & NURSING CENTER,585.34,2025-10-01,WORCESTER
MA,110026663B,ST. JOSEPH REHABILITATION AND NURSING CARE CENTER,615.95,2025-10-01,DORCHESTER
MA,110025813A,ST. JOSEPH'S MANOR HEALTH CARE INC.,602.67,2025-10-01,BROCKTON
MA,110026531A,ST. MARY HEALTH CARE,647.96,2025-10-01,WORCESTER
MA,110026685B,ST. PATRICK'S MANOR,580.03,2025-10-01,FRAMINGHAM
MA,110085574A,STERLING VILLAGE LLC,617.57,2025-10-01,STERLING
MA,110026458A,STONE REHAB & SENIOR LIVING,562.07,2025-10-01,NEWTON UPPER FALLS
MA,110024524B,SUDBURY PINES EXTENDED CARE,606.85,2025-10-01,SUDBURY
MA,110208162A,SUNNY ACRES NURSING HOME,591.35,2025-10-01,CHELMSFORD
MA,110026525D,THE BOSTONIAN N.C AND REH. CTR,608.13,2025-10-01,
MA,110220588A,THE CENTER AT ADVOCATE,583.66,2025-10-01,EAST BOSTON
MA,110189685A,THE GUARDIAN CENTER,588.01,2025-10-01,BROCKTON
MA,110124728A,THE HERMITAGE HEALTHCARE,619.66,2025-10-01,WORCESTER
MA,110026348A,THE HIGHLANDS,599.49,2025-10-01,FITCHBURG
MA,110097064A,THE MEADOWS OF CENTRAL MASSACHUSETTS,599.01,2025-10-01,ROCHDALE
