state,provider_number,facility_name,daily_rate,effective_date,city
WA,77.0,PROVIDENCE MOUNT ST VINCENT,384.78,2026-01-01,
WA,1695.0,PUGET SOUND CARE,390.08,2026-01-01,
WA,1677.0,PUGET SOUND TRANSITIONAL CARE,429.59,2026-01-01,
WA,1434.0,PUYALLUP NURSING AND REHABILITATION CENTER,423.68,2026-01-01,
WA,1459.0,QUEEN ANNE HEALTHCARE,392.32,2026-01-01,
WA,1467.0,RAINIER REHABILITATION,546.71,2026-01-01,
WA,1462.0,REDMOND CARE AND REHABILITATION CENTER,410.07,2026-01-01,
WA,1432.0,REGENCY AT NORTHPOINTE,443.14,2026-01-01,
WA,1433.0,REGENCY AT THE PARK,365.98,2026-01-01,
WA,1537.0,REGENCY CANYON LAKES REHABILITATION AND NURSING CENTER,380.01,2026-01-01,
WA,1425.0,REGENCY CARE CENTER AT MONROE,357.10,2026-01-01,
WA,1625.0,REGENCY COUPEVILLE REHABILITATION AND NURSING CENTER,380.33,2026-01-01,
WA,1536.0,REGENCY HARMONY HOUSE REHAB AND NURSING CENTER,347.39,2026-01-01,
WA,1423.0,REGENCY OLYMPIA REHABILITATION AND NURSING CENTER,346.62,2026-01-01,
WA,1479.0,REGENCY OMAK,355.10,2026-01-01,
WA,1539.0,REGENCY WENATCHEE REHABILITATION AND NURSING CENTER,364.36,2026-01-01,
WA,1689.0,RENTON HEALTH & REHABILITATION,416.68,2026-01-01,
WA,1698.0,RICHLAND POST ACUTE,422.99,2026-01-01,
WA,1346.0,RICHMOND BEACH REHAB,400.17,2026-01-01,
WA,1686.0,ROYAL PARK HEALTH & REHABILITATION,378.28,2026-01-01,
WA,1665.0,SALMON CREEK POST ACUTE & REHABILITATION,381.38,2026-01-01,
WA,1678.0,SEATTLE MEDICAL POST ACUTE CARE,489.76,2026-01-01,
WA,1732.0,SEQUIM BAY POST ACUTE,373.75,2026-01-01,
WA,1304.0,SHARON CARE CENTER,338.96,2026-01-01,
WA,1684.0,SHELTON HEALTH &D REHABILITATION CENTER,386.60,2026-01-01,
WA,1644.0,SHORELINE HEALTH AND REHABILITATION,412.56,2026-01-01,
WA,1591.0,SHUKSAN REHABILITATION AND HEALTH CARE,382.05,2026-01-01,
WA,1739.0,SNOHOMISH HEALTH AND REHABILITATION OF CASCADIA,418.96,2026-01-01,
WA,1590.0,SOUNDVIEW REHABILITATION AND HEALTH CARE INC,331.36,2026-01-01,
WA,1706.0,SOUTH CREEK POST ACUTE,350.71,2026-01-01,
WA,1717.0,SOUTH HILL REHABILITATION AND CARE CENTER,393.42,2026-01-01,
WA,1724.0,SPOKANE FALLS CARE,379.84,2026-01-01,
WA,1669.0,SPOKANE HEALTH & REHABILITATION,367.63,2026-01-01,
WA,1733.0,SPOKANE VALLEY HEALTH AND REHABILITATION OF CASCADIA,334.23,2026-01-01,
WA,8807.0,SPOKANE VETERAN'S HOME,316.92,2026-01-01,
WA,1736.0,STAFHOLT HEALTH AND REHABILITATION OF CASCADIA,351.46,2026-01-01,
WA,1702.0,SULLIVAN PARK POST ACUTE,340.64,2026-01-01,
WA,1651.0,SUMMITVIEW REHAB AND HEALTH CENTER,388.52,2026-01-01,
WA,1703.0,SUNNYSIDE HEALTHCARE CENTER,380.23,2026-01-01,
WA,1050.0,SUNSHINE HEALTH & REHAB,370.50,2026-01-01,
WA,1586.0,TACOMA NURSING AND REHABILITATION CENTER,422.31,2026-01-01,
WA,1722.0,THE BROADVIEW CENTER,419.03,2026-01-01,
WA,1643.0,THE OAKS AT LAKEWOOD,446.74,2026-01-01,
WA,1646.0,THE OAKS AT TIMBERLINE,416.24,2026-01-01,
WA,1740.0,THREE CREEKS POST ACUTE,363.64,2026-01-01,
WA,1726.0,THREE RIVERS CARE,385.88,2026-01-01,
WA,1679.0,TRANSITIONAL CARE CENTER OF SEATTLE,396.50,2026-01-01,
WA,1688.0,VALLEY VIEW SKILLED NURSING AND REHABILITATION,448.68,2026-01-01,
WA,1572.0,VANCOUVER SPECIALTY AND REHABILITATIVE CARE,449.98,2026-01-01,
WA,1550.0,VIEW RIDGE CARE CENTER,381.40,2026-01-01,
WA,1613.0,WASHINGTON CARE CENTER,359.28,2026-01-01,
WA,351.0,WASHINGTON ODD FELLOWS HOME,402.14,2026-01-01,
WA,8806.0,WASHINGTON SOLDIERS HOME,340.70,2026-01-01,
WA,1548.0,WASHINGTON STATE WALLA WALLA VETERANS HOME,332.60,2026-01-01,
WA,8805.0,WASHINGTON VETERANS HOME-RETSIL,319.67,2026-01-01,
WA,1700.0,WESLEY HOMES HEALTH CENTER,443.86,2026-01-01,
WA,1727.0,WILLAPA HARBOR CARE,406.80,2026-01-01,
WA,1392.0,WILLOW SPRINGS CARE AND REHABILITATION,399.98,2026-01-01,
WA,1720.0,WOODARD CREEK HEALTH & REHABILITATION,402.47,2026-01-01,
WA,749.0,WOODLAND CONVALESCENT CENTER,361.39,2026-01-01,
