state,facility_name,state_facility_id,daily_rate,effective_date,source_file
VA,GEORGE WASHINGTON HEALTH & REHABILITATION,1346951761,285.99,2025-10-01,VA_2025-10_rates.pdf
VA,GLENBURNIE REHABILITATION AND NURSING CENTER,1073154373,270.04,2025-10-01,VA_2025-10_rates.pdf
VA,GOODWIN HOUSE,1629069851,298.68,2025-10-01,VA_2025-10_rates.pdf
VA,GOODWIN HOUSE WEST,1639258676,282.55,2025-10-01,VA_2025-10_rates.pdf
VA,GRAYSON NURSING AND REHAB CTR,1750305033,203.78,2025-10-01,VA_2025-10_rates.pdf
VA,GREENBRIER REGIONAL MEDICAL CENTER,1275041600,206.28,2025-10-01,VA_2025-10_rates.pdf
VA,GREENE ACRES REHABILITATION AND NURSING,1841903127,269.87,2025-10-01,VA_2025-10_rates.pdf
VA,GREENSPRING VILLAGE INC.,1619935095,288.09,2025-10-01,VA_2025-10_rates.pdf
VA,GREENSVILLE HEALTH AND REHABILITATION CENTER,1013665116,226.88,2025-10-01,VA_2025-10_rates.pdf
VA,GRETNA HEALTH & REHABILITATION CENTER,1306420500,260.89,2025-10-01,VA_2025-10_rates.pdf
VA,GUGGENHEIMER HEALTH AND REHAB CENTER,1679247563,281.22,2025-10-01,VA_2025-10_rates.pdf
VA,HAMPTON HEALTH & REHAB CENTER,1689283715,252.77,2025-10-01,VA_2025-10_rates.pdf
VA,HANOVER HEALTH & REHABILITATION CENTER,1144894387,276.26,2025-10-01,VA_2025-10_rates.pdf
VA,HARRISONBURG HEALTH & REHABILITATION CENTER,1770157919,254.07,2025-10-01,VA_2025-10_rates.pdf
VA,HEALTH C/BRANDERMILL WOODS,1770572190,292.85,2025-10-01,VA_2025-10_rates.pdf
VA,HENRICO HEALTH & REHABILITATION CENTER,1679147821,252.05,2025-10-01,VA_2025-10_rates.pdf
VA,HENRICO VA OPCO LLC,1588246557,307.33,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL- LEESBURG,1578553970,277.91,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL RICH CREEK (Riverview Nursing Home),1780688747,224.51,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-BIG STONE GAP,1679563068,217.0,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-BLACKSBURG,1265422646,251.74,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-BLACKSTONE,1326038720,237.2,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-BROOKNEAL,1295725455,238.91,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-CLINTWOOD,1447241351,208.53,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-DILLWYN,1144211251,223.73,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-FRONT ROYAL,1821088493,266.8,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-GRUNDY,1912997594,187.07,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-KING GEORGE,1780675702,243.14,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-LAUREL MEADOWS,1740270297,245.57,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-LEXINGTON,1881684330,256.61,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-TAZEWELL,1538159926,219.62,2025-10-01,VA_2025-10_rates.pdf
VA,HERITAGE HALL-WISE,1477543890,211.76,2025-10-01,VA_2025-10_rates.pdf
VA,HIGHLAND RIDGE REHAB CENTER,1679034078,264.46,2025-10-01,VA_2025-10_rates.pdf
VA,HILLSVILLE REHABILITATION & HEALTHCARE CENTER,1033603071,237.5,2025-10-01,VA_2025-10_rates.pdf
VA,HOLLY MANOR NURSING HOME,1235886607,259.98,2025-10-01,VA_2025-10_rates.pdf
VA,JAMES RIVER CONVALESCENT CTR,1417944315,251.03,2025-10-01,VA_2025-10_rates.pdf
VA,KEMPSVILLE HEALTH & REHAB CENTER,1851663488,257.3,2025-10-01,VA_2025-10_rates.pdf
VA,KINGS DAUGHTERS NRSING & REHAB,1861416414,236.99,2025-10-01,VA_2025-10_rates.pdf
VA,KINGS GRANT RETIREMENT COMM,1366431652,261.29,2025-10-01,VA_2025-10_rates.pdf
VA,LAKE MANASSAS HEALTH & REHABILITATION CENTER,1578137725,311.32,2025-10-01,VA_2025-10_rates.pdf
VA,LAKESIDE HEALTH & REHABILITATION,1427769843,263.97,2025-10-01,VA_2025-10_rates.pdf
VA,LANCASHIRE,1073500880,238.27,2025-10-01,VA_2025-10_rates.pdf
VA,LAURELS OF BON AIR,1245454677,254.75,2025-10-01,VA_2025-10_rates.pdf
VA,LAURELS OF CHARLOTTESVILLE,1578519500,259.65,2025-10-01,VA_2025-10_rates.pdf
VA,LAWRENCEVILLE HEALTH & REHABILITATION,1992420475,181.23,2025-10-01,VA_2025-10_rates.pdf
VA,LEE NURSING & REHAB CENTER,1659340537,227.16,2025-10-01,VA_2025-10_rates.pdf
VA,LIBERTY RIDGE HLTH & REHABILITATION CTR.,1609111913,258.26,2025-10-01,VA_2025-10_rates.pdf
VA,LIFE CARE CTR-NEW MARKET,1467493858,251.34,2025-10-01,VA_2025-10_rates.pdf
VA,LOUDOUN REHABILITATION AND NURSING CENTER,1740996941,304.84,2025-10-01,VA_2025-10_rates.pdf
VA,LOUISA HEALTH & REHABILITATION CENTER,1922672179,260.53,2025-10-01,VA_2025-10_rates.pdf
VA,LUCY CORR NH OF CHES CO,1992713812,253.73,2025-10-01,VA_2025-10_rates.pdf
VA,LYNCHBURG HEALTH & REHABILITATION CENTER,1033783295,259.86,2025-10-01,VA_2025-10_rates.pdf
VA,LYNN CARE CENTER,1922765478,305.89,2025-10-01,VA_2025-10_rates.pdf
VA,MAIMONIDES HEALTH CARE CENTER OF VIRGINIA BEACH,1922792233,270.89,2025-10-01,VA_2025-10_rates.pdf
VA,MANASSAS NURSING & REHAB CTR,1609986744,289.75,2025-10-01,VA_2025-10_rates.pdf
VA,MAPLE GROVE REHAB & HLTH CARE,1134107212,256.89,2025-10-01,VA_2025-10_rates.pdf
VA,MARTINSVILLE HEALTH AND REHAB,1770027542,234.68,2025-10-01,VA_2025-10_rates.pdf
VA,MFA - CHERRYDALE HCC,1710990825,280.58,2025-10-01,VA_2025-10_rates.pdf
VA,MONROE HEALTH & REHAB CENTER,1881188829,238.97,2025-10-01,VA_2025-10_rates.pdf
VA,MOUNTAIN LAUREL REHABILITATION AND NURSING,1487367769,244.94,2025-10-01,VA_2025-10_rates.pdf
VA,MOUNTAIN VIEW NH,1861422644,277.7,2025-10-01,VA_2025-10_rates.pdf
VA,MT. VERNON HEALTHCARE CENTER,1023526472,285.2,2025-10-01,VA_2025-10_rates.pdf
VA,MULBERRY CREEK NURSING AND REHAB CENTER,1194361949,241.84,2025-10-01,VA_2025-10_rates.pdf
VA,"NANS POINT REHABILITATION AND NURSING, LLC",1194474361,252.45,2025-10-01,VA_2025-10_rates.pdf
VA,NASSAWADOX REHABILITATION AND NURSING,1306587597,234.51,2025-10-01,VA_2025-10_rates.pdf
VA,NEWPORT NEWS BAPT RETIREM'T,1124122619,274.08,2025-10-01,VA_2025-10_rates.pdf
VA,NEWPORT NEWS NURSING & REHAB,1477577021,229.92,2025-10-01,VA_2025-10_rates.pdf
VA,NHC - BRISTOL HEALTH CARE,1083669832,254.08,2025-10-01,VA_2025-10_rates.pdf
VA,NORFOLK HEALTH & REHABILITATION CENTER,1639743891,261.78,2025-10-01,VA_2025-10_rates.pdf
VA,NORTHAMPTON CONV CTR,1982691887,254.57,2025-10-01,VA_2025-10_rates.pdf
VA,NORTHERN CARDINAL REHABILITATION AND NURSING LLC,1548028285,290.58,2025-10-01,VA_2025-10_rates.pdf
VA,NORTHERN NECK SENIOR CARE COMMUNITY,1144921453,258.71,2025-10-01,VA_2025-10_rates.pdf
VA,"NORVIEW HEIGHTS REHABILITATION AND NURSING, LLC",1942959127,266.58,2025-10-01,VA_2025-10_rates.pdf
VA,NOVA HEALTH AND REHAB,1164774063,224.4,2025-10-01,VA_2025-10_rates.pdf
VA,NRV-KROONTJE HEALTH CARE CTR,1801979158,275.18,2025-10-01,VA_2025-10_rates.pdf
VA,OAK GROVE HEALTH & REHAB CENTER,1932718053,255.5,2025-10-01,VA_2025-10_rates.pdf
VA,OAK LEA NH,1013943133,261.18,2025-10-01,VA_2025-10_rates.pdf
VA,OAKHURST HEALTH AND REHABILITATION,1194441949,244.77,2025-10-01,VA_2025-10_rates.pdf
VA,OAKWOOD HEALTH AND REHAB,1508530387,274.14,2025-10-01,VA_2025-10_rates.pdf
VA,OLD DOMINION REHABILITATION AND NURSING LLC,1649038381,244.03,2025-10-01,VA_2025-10_rates.pdf
VA,OLD SOUTHWEST HEALTH AND REHABILITATION,1750094033,251.38,2025-10-01,VA_2025-10_rates.pdf
VA,OUR LADY OF HOPE,1477559847,253.26,2025-10-01,VA_2025-10_rates.pdf
VA,"OUR LADY OF PEACE, INC.",1013081314,273.57,2025-10-01,VA_2025-10_rates.pdf
VA,OUR LADY OF PERPETUAL HELP,1063437010,274.86,2025-10-01,VA_2025-10_rates.pdf
VA,OUR LADY OF THE VALLEY,1245330299,255.6,2025-10-01,VA_2025-10_rates.pdf
VA,PARHAM HEALTHCARE & REHABILITATION CENTER,1063086221,268.28,2025-10-01,VA_2025-10_rates.pdf
VA,PETERSBURG,1245771765,253.45,2025-10-01,VA_2025-10_rates.pdf
VA,PHEASANT RIDGE NH,1609884055,244.13,2025-10-01,VA_2025-10_rates.pdf
VA,PINEY FOREST HEALTH & REHABILITATION CENTER,1881268050,269.08,2025-10-01,VA_2025-10_rates.pdf
VA,Portside Health & Rehab Center,1205397080,237.02,2025-10-01,VA_2025-10_rates.pdf
VA,PORTSMOUTH HEALTH AND REHAB,1497299275,261.73,2025-10-01,VA_2025-10_rates.pdf
VA,PRINCESS ANNE HEALTH & REHABILITATION CENTER,1841865508,272.69,2025-10-01,VA_2025-10_rates.pdf
VA,PULASKI HEALTH & REHABILITATION CENTER,1114591385,235.15,2025-10-01,VA_2025-10_rates.pdf
VA,RADFORD NURSING & REHAB (NRV),1881663771,257.86,2025-10-01,VA_2025-10_rates.pdf
VA,RALEIGH COURT HEALTH & REHABILITATION CENTER,1528632700,248.11,2025-10-01,VA_2025-10_rates.pdf
VA,REGENCY CARE OF ARLINGTON (Potomac Nursing Center),1710380670,285.81,2025-10-01,VA_2025-10_rates.pdf
VA,REGENCY HEALTH & REHABILITATION CENTER,1336713510,273.0,2025-10-01,VA_2025-10_rates.pdf
VA,RIDGECREST MANOR NH,1679981930,211.6,2025-10-01,VA_2025-10_rates.pdf
VA,RIVER EDGE REHABILITATION AND NURSING,1487367868,254.12,2025-10-01,VA_2025-10_rates.pdf
VA,RIVER VIEW ON THE APPOMATTOX,1740241181,260.15,2025-10-01,VA_2025-10_rates.pdf
VA,RIVERSIDE CC - MATHEWS,1255448379,275.03,2025-10-01,VA_2025-10_rates.pdf
VA,RIVERSIDE CC - SALUDA,1225143498,272.05,2025-10-01,VA_2025-10_rates.pdf
VA,RIVERSIDE CC NEWPORT NEWS,1013022268,256.55,2025-10-01,VA_2025-10_rates.pdf
VA,RIVERSIDE HEALTH & REHABILITATION CENTER,1780258962,258.62,2025-10-01,VA_2025-10_rates.pdf
VA,ROCKY MOUNT REHAB & HEALTHCARE CENTER,1083108021,241.18,2025-10-01,VA_2025-10_rates.pdf
VA,ROMAN EAGLE NH,1588745384,254.4,2025-10-01,VA_2025-10_rates.pdf
VA,ROSE HILL HEALTH AND REHAB,1891239661,254.65,2025-10-01,VA_2025-10_rates.pdf
VA,ROSEDALE HEALTH AND REHABILITATION,1891406211,265.48,2025-10-01,VA_2025-10_rates.pdf
VA,ROSEMONT HEALTH & REHAB CENTER,1538778659,255.1,2025-10-01,VA_2025-10_rates.pdf
VA,SALEM HEALTH & REHABILITATION CENTER,1952975138,249.72,2025-10-01,VA_2025-10_rates.pdf
VA,SEVEN HILLS REHABILITATION AND NURSING,1669185948,253.44,2025-10-01,VA_2025-10_rates.pdf
VA,SHALOM GARDENS HEALTH & REHABILITATION,1881388510,266.45,2025-10-01,VA_2025-10_rates.pdf
VA,SHENANDOAH NURSING HOME,1003892662,248.82,2025-10-01,VA_2025-10_rates.pdf
VA,SHENANDOAH VALLEY HEALTH AND REHAB,1598201014,250.82,2025-10-01,VA_2025-10_rates.pdf
VA,SHORE HEALTH & REHAB CENTER,1235646738,235.18,2025-10-01,VA_2025-10_rates.pdf
VA,SIGNATURE HEALTHCARE OF HARBOUR POINTE,1497160089,248.41,2025-10-01,VA_2025-10_rates.pdf
VA,SKYLINE TERRACE,1467475830,237.84,2025-10-01,VA_2025-10_rates.pdf
VA,SKYVIEW SPRINGS REHAB AND NURSING CENTER,1003497355,228.27,2025-10-01,VA_2025-10_rates.pdf
VA,SLEEPY HOLLOW,1902347420,258.03,2025-10-01,VA_2025-10_rates.pdf
VA,SNYDER NH,1225061583,283.89,2025-10-01,VA_2025-10_rates.pdf
VA,SOUTH BOSTON HEALTH & REHAB CENTER,1730798869,232.25,2025-10-01,VA_2025-10_rates.pdf
VA,SOUTH ROANOKE NURSING HOME,1093799439,244.24,2025-10-01,VA_2025-10_rates.pdf
VA,SOUTHAMPTON REHABILITATION AND HEALTHCARE CENTER,1619697976,250.35,2025-10-01,VA_2025-10_rates.pdf
VA,SPRINGTREE HEALTH & REHABILITATION CENTER,1750955936,267.0,2025-10-01,VA_2025-10_rates.pdf
VA,STANLEYTOWN HEALTH & REHABILITATION CENTER,1376117556,236.58,2025-10-01,VA_2025-10_rates.pdf
VA,STAR CITY REHABILITATION AND NURSING,1033899935,277.79,2025-10-01,VA_2025-10_rates.pdf
VA,STAUNTON POST NF - ACUTE & REHABILITATION,1356066831,242.75,2025-10-01,VA_2025-10_rates.pdf
VA,STRATFORD HEALTHCARE CENTER,1750516894,250.83,2025-10-01,VA_2025-10_rates.pdf
VA,SUMMIT HEALTH AND REHAB CENTER,1922772771,272.89,2025-10-01,VA_2025-10_rates.pdf
VA,SUMMIT SQUARE RETIREMENT HOME,1518956911,274.83,2025-10-01,VA_2025-10_rates.pdf
VA,SUNNYSIDE PRES. HOME,1205826773,254.36,2025-10-01,VA_2025-10_rates.pdf
VA,TANDEM @ WOODSTOCK,1942214176,252.55,2025-10-01,VA_2025-10_rates.pdf
VA,TANDEM HEALTH CARE AT WINDSOR,1215951421,202.81,2025-10-01,VA_2025-10_rates.pdf
VA,TANDEM HEALTHCARE AT FLOYD,1801800560,226.66,2025-10-01,VA_2025-10_rates.pdf
VA,TANDEM HLTHCARE @ WILLIAMSBURG,1922022128,232.57,2025-10-01,VA_2025-10_rates.pdf
VA,TATE SPRINGS HEALTH & REHAB,1073224499,261.95,2025-10-01,VA_2025-10_rates.pdf
VA,THALIA GARDENS REHABILITATION AND NURSING LLC,1053060236,264.85,2025-10-01,VA_2025-10_rates.pdf
VA,THE JEFFERSON,1821585068,294.32,2025-10-01,VA_2025-10_rates.pdf
VA,THE KENDAL AT LEXINGTON,1538392295,287.53,2025-10-01,VA_2025-10_rates.pdf
VA,THE LAURELS OF UNIVERSITY PARK,1821109117,252.45,2025-10-01,VA_2025-10_rates.pdf
VA,THE REHAB CENTER OF BRISTOL,1528712387,244.3,2025-10-01,VA_2025-10_rates.pdf
VA,THE SPRINGS NURSING CENTER,1043298755,271.36,2025-10-01,VA_2025-10_rates.pdf
VA,THE VILLAGE OF ORCHARD RIDGE,1821332453,297.96,2025-10-01,VA_2025-10_rates.pdf
VA,THE VIRGINIAN,1427516145,292.66,2025-10-01,VA_2025-10_rates.pdf
VA,THREE RIVERS SNF OPERATIONS LLC,1255031084,262.89,2025-10-01,VA_2025-10_rates.pdf
VA,TWIN LAKES REHAB & NURSING,1205655206,255.67,2025-10-01,VA_2025-10_rates.pdf
VA,VALLEY REHABILITATION AND NURSING CENTER,1134760432,224.22,2025-10-01,VA_2025-10_rates.pdf
VA,VIERRA FALLS CHURCH,1518553650,306.81,2025-10-01,VA_2025-10_rates.pdf
VA,VIRGINIA BEACH HEALTHCARE & REHABILITATION CENTER,1265006456,261.92,2025-10-01,VA_2025-10_rates.pdf
VA,VIRGINIA BEACH LIFE CARE,1033868211,246.67,2025-10-01,VA_2025-10_rates.pdf
VA,VIRGINIA HOME,1669432951,577.54,2025-10-01,VA_2025-10_rates.pdf
VA,WADDELL NH,1366428922,218.43,2025-10-01,VA_2025-10_rates.pdf
VA,WALTER REED CONVALESCENT CTR,1871580753,255.06,2025-10-01,VA_2025-10_rates.pdf
VA,WATERSIDE HEALTH & REHAB CENTER LLC,1558824227,233.41,2025-10-01,VA_2025-10_rates.pdf
VA,WATERVIEW HEALTH & REHAB CENTER,1164122990,248.26,2025-10-01,VA_2025-10_rates.pdf
VA,WAVERLY OPERATING LLC.,1417611880,245.18,2025-10-01,VA_2025-10_rates.pdf
VA,WAYLAND NURSING & REHAB,1265463566,234.25,2025-10-01,VA_2025-10_rates.pdf
VA,WESTMINSTER AT LAKE RIDGE,1134180334,286.71,2025-10-01,VA_2025-10_rates.pdf
VA,WESTMINSTER CANTERBURY BLUE RIDGE,1770589079,285.84,2025-10-01,VA_2025-10_rates.pdf
VA,WESTMINSTER CANT. WINCHESTER,1851387138,291.4,2025-10-01,VA_2025-10_rates.pdf
VA,WESTMINSTER CANT/RAPP,1366423501,283.25,2025-10-01,VA_2025-10_rates.pdf
VA,WESTMINSTER CANT-LYNCH,1417937970,254.43,2025-10-01,VA_2025-10_rates.pdf
VA,WESTMINSTER CANT-RICH,1679541551,252.17,2025-10-01,VA_2025-10_rates.pdf
VA,WESTMINSTER CANT-VA B,1073541645,256.7,2025-10-01,VA_2025-10_rates.pdf
VA,WESTMORELAND REHABILITATION AND HEALTHCARE CENTER,1275182313,242.25,2025-10-01,VA_2025-10_rates.pdf
VA,WESTPORT REHABILITATION AND NURSING CENTER,1871134171,268.56,2025-10-01,VA_2025-10_rates.pdf
